adm3_name,ACS_Code,Mean annual hot days,Forest fire risk,Annual Dry Spell Length,composite_score
Bsaba Ech-Chouf,23386,24.1825396825397,93.0,0.380952380952381,0.3427785635409908
Litige,26004,24.4948855685635,92.0,0.0952380952380952,0.34256496238084244
Aain Mouaffaq,21314,28.0,51.0,0.476190476190476,0.34255978882211846
Zahl̩ Haouch El-Oumara Aradi,51127,29.1201814058957,9.0,3.89342403628118,0.34231073204422036
Qartaba,26311,24.5396825396825,92.0,0.0079365079365079,0.3421207991527425
Mrah Chdid,34256,26.4047619047619,72.0,0.0,0.34208489273599607
Chmaarine,23275,23.2363173864692,93.0,1.4814895856445,0.341870564656344
Bsaba Baabda,21283,25.4511526919102,62.0,2.29366572297212,0.3416947039443867
Mejdlaiya Zgharta,33129,29.5604395604396,28.333333,1.08791208791209,0.34167204426741044
Litige,26009,24.5182801284798,92.0,0.0,0.34164590520318006
Janneh,26327,24.4481075600353,92.0,0.0746027424210612,0.341481494825976
Kafraya El-Koura,32177,27.8095238095238,56.5,0.0,0.3414484199762501
Edde El-Batroun,34259,26.352380952381,72.0,0.0,0.3411914498838199
Litige,55006,31.5238095238095,9.0,0.842083069947235,0.3410781617809663
Daraiya Kesrouane,25241,25.1428571428571,84.0,0.0952380952380952,0.3409219594549074
Bizhel,25369,25.2380952380952,83.0,0.0666666666666667,0.34056407180362236
Behdaydat,26259,24.452380952381,92.0,0.0,0.3405218869260469
Ijdabra,34266,26.3095238095238,72.0,0.0,0.3404604511865831
Douma,34311,25.3779761904762,82.0,0.0,0.34044040525789565
Bichtlida,26243,24.4444444444444,92.0,0.0,0.34038651679692755
Litige,25003,26.1138770172935,74.0,0.0,0.3402971796096479
Rachaaine,33117,27.0,42.0,2.57142857142857,0.34021900476456046
Jaj,26381,24.4126984126984,92.0,0.0,0.33984503628045715
Haouche Barada,53151,27.9312169312169,8.0,5.29100529100529,0.3397865381213436
Birket Hjoula,26237,24.3968253968254,92.0,0.0,0.33957429602222194
Afqa Jbayl,26364,25.2321428571429,83.0,0.0,0.3395398814330085
Aabrine,34269,26.25,72.0,0.0,0.3394451752182003
Gharifeh,23566,23.7875457875458,93.0,0.619047619047619,0.33933652053773006
Litige,26002,24.3808707509513,92.0,0.0,0.33930216343074937
Keyfoun,24337,25.7619047619048,73.0,0.476190476190476,0.3392972629592318
Himlaya,22547,25.015873015873,84.0,0.126984126984127,0.3391954006146322
Barsa,32187,28.9142857142857,41.0,0.247619047619048,0.3391219894955968
Trablous El-Qobbe,31151,32.1909594132832,1.0,0.789913462008042,0.33904025207378685
Smar Jbayl,34239,26.2261904761905,72.0,0.0,0.33903906483084745
Ehmej,26211,24.3630952380952,92.0,0.0,0.3389989729734709
Aain Ed-Delbeh Jbayl,26221,24.3215655287851,92.0,0.0,0.33829061582741815
Mhaiydseh Rachaiya,55141,31.4619047619048,11.0,0.485714285714286,0.338263956204932
Ouadi Ed-Delm,51257,28.7354497354497,43.0,0.158730158730159,0.33801523681640877
Deir El-harf,21367,28.031746031746,51.0,0.0952380952380952,0.337828910631292
Kfarzaina,33145,28.9642857142857,31.0,1.23809523809524,0.33781393097150386
Aaytanit,52121,27.6168831168831,53.0,0.372294372294372,0.3377609920825641
Haqel,26247,24.2857142857143,92.0,0.0,0.33767911421457386
Kfar Dabach,53427,28.047619047619,8.0,4.99206349206349,0.3376346296405941
Aazqai,37361,23.6190476190476,75.333333,2.71428571428571,0.33742520700169515
Maaysra Kesrouane,25357,25.8761904761905,74.0,0.0761904761904762,0.33729751847351597
Litige,25001,25.1005291005291,83.0,0.0,0.337294993458472
Aalmat Ej-Jnoubiyeh,26214,24.2585034013605,92.0,0.0,0.33721498805759775
Deir El-Ghazal,51347,29.4074074074074,5.0,3.62962962962963,0.33721133310413537
Litige,26008,25.0834365052569,83.0,0.0,0.3370034512780236
Boulhos,26354,24.2380952380952,92.0,0.0,0.3368668934398666
Bkeftine,32189,29.8285714285714,24.333333,0.866666666666667,0.3368358391128388
Helta,34267,26.0952380952381,72.0,0.0,0.3368054577004045
Habil,26234,24.2338376666879,92.0,0.0,0.33679427359298364
Maad,26293,25.1619047619048,82.0,0.0,0.3367549534926658
Sghar,34224,25.1587301587302,82.0,0.0,0.33670080544101877
Jrabta El-Batroun,34219,25.1587301587302,82.0,0.0,0.33670080544101877
Bqaiaa El-Koura,32193,28.8662813966566,36.0,0.691898592494547,0.3365174887803182
Deir Chamra,22579,24.8571428571429,84.0,0.126984126984127,0.33648799803227847
Benouati Jezzine,63144,25.3095238095238,74.0,0.714285714285714,0.3364632920892313
Haouch El-Dehab,53159,27.8869047619048,8.0,5.09523809523809,0.33632131500918755
Basbina,34249,26.0571428571429,72.0,0.0,0.33615568108064
Qemmamine,37344,26.3619047619048,66.333333,0.266666666666667,0.3360520982515477
Ras Osta,26241,24.1746031746032,92.0,0.0,0.3357839324069257
Ferhet,26217,24.1666666666667,92.0,0.0,0.33564856227780815
Bzoummar,25337,25.8333333333333,74.0,0.0,0.3355120480348198
Bayzoun,26299,24.1428571428571,92.0,0.0,0.33524245189045365
Benouati Ech-Chouf,23263,22.678959744573,93.0,1.6874064949461,0.335213796087422
Dfoun,24357,25.3095238095238,73.0,0.738095238095238,0.33520591221078666
Souanet Jbayl,26220,24.129439281633,92.0,0.0,0.3350135883120485
Jouret Arsoun,21487,27.8464869143731,51.0,0.114543462002782,0.3349361983994954
Bchamoun,24243,24.5142857142857,73.0,1.68571428571429,0.3347568175575904
Khaldiyeh,33139,28.3029400802182,31.0,1.8241497838014,0.3346445597341202
Bab Mareaa,52126,27.5026455026455,53.0,0.28042328042328,0.33454099210145843
Jouret El-Qattine,26236,24.0947487695472,92.0,0.0,0.33442188486542135
Yahfoufa,53449,30.5132275132275,8.0,1.70634920634921,0.33421552256940273
Ouadi bnehlay,23555,22.8095238095238,93.0,1.45238095238095,0.33418804006789443
Hjoula,26226,24.0793650793651,92.0,0.0,0.33415949085751284
Litige,24008,25.5714285714286,73.0,0.333333333333333,0.33407124534516974
Sirhmoul,24227,24.8730158730159,73.0,1.19047619047619,0.3340214810742268
Litige,55004,31.4049182344797,9.0,0.476190476190476,0.33398634417143436
Ouadi El-Karm El-Matn,22791,24.8095238095238,84.0,0.0,0.33391832435513885
Aain Ksour,24371,25.3492063492064,73.0,0.587301587301587,0.3337957875347381
Qaraaoun,52237,31.1335978835979,11.0,0.564814814814815,0.33375889190090136
Midane Jezzine,63161,24.1309523809524,83.5,0.880952380952381,0.33374305667737153
Bcheaali,34316,24.984126984127,82.0,0.0,0.33372266260042815
Boutchay,21227,25.6871590324113,51.0,2.6824637541063,0.33364519502497486
Hsoun,26229,24.047619047619,92.0,0.0,0.33361801034104077
Tourzaiya,26215,24.047619047619,92.0,0.0,0.33361801034104077
Maarab,25321,25.7184537574837,74.0,0.0007894107021479,0.33356351429285663
Ouata Houb,34381,25.9047619047619,72.0,0.0,0.3335565746015787
Aain Kfaa,26289,24.968253968254,82.0,0.0,0.333451922342193
Aarab El-Lahib,26374,24.9678407610726,82.0,0.0,0.3334448744175962
Litige,55003,31.3809523809524,11.0,0.234932349576664,0.33341237353578235
Nabi Youcheaa,37261,26.5619047619048,42.0,2.60952380952381,0.33327380950799185
Fiaa,32147,28.7619047619048,41.0,0.0,0.3330958498567942
Tartij,26384,24.9439775910364,82.0,0.0,0.33303784900606737
Deir Jdeide,33137,28.4126984126984,31.0,1.57142857142857,0.33301902086670593
Conflict,0,30.5840795861781,8.0,1.5307007747144,0.3329930565694879
Kfar Matta,24377,23.546485260771,83.0,1.59863945578231,0.33291330965601545
Kfar Baal,26224,24.0,92.0,0.0,0.33280578956633516
Aarsal,53231,31.6572695597085,8.0,0.188364481047408,0.3327202116745126
Litige,26001,23.9905800470508,92.0,0.0,0.3326451168552111
Haouch Tall Safiyeh,53135,27.5986394557823,8.0,5.18367346938776,0.33262841894792594
Bejjeh,26276,24.9126984126984,82.0,0.0,0.33250433143836805
Saqi Richmaya,26377,23.9761904761905,92.0,0.0,0.3323996791789824
Michaa Mrajhineh,54114,26.3371428571428,66.333333,0.0158730158730159,0.332158773966395
Arsoun,21471,27.6190476190476,51.0,0.19047619047619,0.3321077535939942
Fatre,26266,24.7904761904762,83.0,0.0,0.3320065337476059
Kaoukaba Bou Arab,55144,31.1224489795918,9.0,0.673469387755102,0.33189869744996137
Kfar Tay Kesrouane,25447,24.6904761904762,84.0,0.0,0.3318877724183732
Taalbaya,51221,30.2440476190476,5.0,2.20833333333333,0.3318109431354683
Marj Ez-Zouhour (Haouch El-Qinnaabeh),74131,29.5502645502645,15.0,1.88888888888889,0.33142526820058443
Lassa,26331,24.7359307359307,83.0,0.0173160173160173,0.33131582443781865
Kfar Him,23439,22.7857142857143,93.0,1.26190476190476,0.3311457503268932
Tfail,53475,31.6297619047619,8.0,0.108333333333333,0.33114339719840336
Zabbougha,22794,24.5952380952381,84.0,0.0476190476190476,0.3309223757073723
Ablah,51163,28.1011904761905,5.0,4.77976190476191,0.3308494295479342
Deir El-Balamand,32173,30.4761904761905,21.0,0.0158730158730159,0.33081743340601605
Lehfed,26233,23.8730158730159,92.0,0.0,0.3306398675004518
Btouratij,32169,28.3214285714286,41.0,0.357142857142857,0.33052564397885054
Merkebta,37381,25.6839826839827,42.0,3.48051948051948,0.33035394117872363
Deddeh,32179,30.4179894179894,21.0,0.0476190476190476,0.3302640823514266
Conflict,0,30.630139310815,8.0,1.26894056318685,0.3301559344967755
Kour,34246,25.7047619047619,72.0,0.0,0.3301452473478117
Aain Jrain,26227,24.6666666666667,83.0,0.0158730158730159,0.33011444134617374
Kfarhoura,33143,29.2857142857143,24.333333,1.04761904761905,0.33008089266715246
Aalmat Ech-Chamliyeh,26212,23.8380952380952,92.0,0.0,0.3300442389323327
Mazraat El-Maaden,26213,23.8333333333333,92.0,0.0,0.3299630168548622
Bourj Hammoud,22111,25.8214285714286,47.0,2.70238095238095,0.3298634253844638
Ghidras,25331,25.4761904761905,74.0,0.0095238095238095,0.32955220119220513
Aaytat,24329,25.6309523809524,62.0,1.19047619047619,0.3294934031308134
Michmich Jbayl,26218,23.8020050125313,92.0,0.0,0.32942866108202906
Jezzine,63111,24.5382395382395,83.5,0.051948051948052,0.32921663407110185
Dahr Abi Yaghi,34211,24.6989696070086,82.0,0.0,0.32885883693954465
Masrah,34214,24.6904761904762,82.0,0.0,0.32871396782307183
Qornayel,21456,27.5311355311355,51.0,0.0476190476190476,0.32863113457160736
Kfar Tay El-Matn,22799,24.4920634920635,84.0,0.0,0.32850351919042975
Qleiaat Kesrouane,25415,24.4642857142857,84.0,0.0238095238095238,0.32835924615772333
Kfarchakhna,33147,28.3452380952381,36.0,0.738095238095238,0.3282696015852468
Aaynab,24351,25.1142857142857,73.0,0.457142857142857,0.3279874424878589
Harf Jezzine,63171,23.952380952381,83.5,0.682539682539683,0.32795120861217253
Maasser Ech-Chouf,23667,27.2914285714286,53.0,0.060952380952381,0.3279008772988352
Dmit,23447,23.1587301587302,83.0,1.6984126984127,0.32768036777103177
Chimlane,24339,25.1190476190476,73.0,0.428571428571429,0.3276732376622822
Beqaata Kanaan,25443,24.4404761904762,84.0,0.0,0.3276236133511645
Bijdarfil,34264,25.552380952381,72.0,0.0,0.3275461408687521
Douris,53119,28.0646258503401,8.0,4.2312925170068,0.32739568261788177
Majdel Balhis,55174,30.8205128205128,11.0,0.483516483516484,0.32729354970076635
Toula El-Batroun,34212,24.6031746031746,82.0,0.0,0.3272248964027765
Baskinta,22797,24.3958333333333,84.0,0.0009920634920634,0.3268758864756767
Kaftoun,32151,26.9523809523809,56.5,0.0,0.32682844603153394
Dlebta,25323,25.3142857142857,74.0,0.0,0.3266588415905203
Kfarb Shlaimane,34257,25.5,72.0,0.0,0.32665269801657426
Kfar Hata El-Koura,32155,26.9259259259259,56.5,0.0,0.3263772122678086
Iaat,53123,27.3892857142857,8.0,4.97738095238095,0.32620247193843477
Taibet Baalbek,53139,28.2728937728938,8.0,3.87362637362637,0.32599795428028366
Haret Hreik,21144,25.0714285714286,51.0,2.88095238095238,0.3258899755174858
Aadous,53127,27.3492063492063,8.0,5.0,0.32583189908463533
Aaramoun Aaley,24211,23.1309523809524,83.0,1.58035714285714,0.3255726903238893
Aain Kfar Zabad,51377,29.3571428571429,5.0,2.84920634920635,0.3255529763235255
Kfour Kesrouane,25329,25.247619047619,74.0,0.0,0.32552173250593075
Litige,52003,27.1923251672515,53.0,0.0,0.32536692918761567
Jahliyeh,23577,22.6666666666667,93.0,0.990476190476191,0.32535864281117854
Aain Aanoub,24259,25.1904761904762,62.0,1.40952380952381,0.3250119672214746
Qorqraiya,26351,24.3619047619048,83.0,0.019047619047619,0.32496016471061356
Majdel el-Koura,32149,26.8201058201058,56.5,0.0052910052910052,0.32464550441717355
Beit Chlala,34321,25.3809523809524,72.0,0.0,0.32462214607980855
Aaba,32143,28.1428571428571,41.0,0.142857142857143,0.3245141143008457
Khereibet Ech-Chouf,23635,27.025974025974,53.0,0.134199134199134,0.3243868464589194
Aain Rouha,55147,30.4206349206349,9.0,0.96031746031746,0.32389807089222344
Kfifane,34233,25.3333333333333,72.0,0.0,0.3238099253051012
Mar Mama,34226,24.4003879429357,82.0,0.0,0.3237660380989099
Mtolleh,23365,23.0634920634921,93.0,0.365079365079365,0.3234716937225864
Jbaa Ech-Chouf,23671,27.037037037037,53.0,0.0529100529100529,0.32345050807635956
Frat,26223,24.2857142857143,83.0,0.0,0.32339699353571805
Bednayel El-Koura,32165,28.1904761904762,41.0,0.0,0.3233492005603168
Saaideh,53167,27.9206349206349,8.0,4.11111111111111,0.32327637806408677
Deir Kfifane,34223,25.2857142857143,72.0,0.0,0.3229977045303956
Qahmez,26367,24.2549019607843,83.0,0.0,0.3228714389167899
Chtaura,51211,30.2142857142857,5.0,1.5952380952381,0.32281810285672125
Kfar Hilda,34336,25.2738095238095,72.0,0.0,0.3227946493367184
Danha,33263,26.0357142857143,42.0,2.5,0.32278296681913776
Kfar Kahel,32167,28.2222222222222,36.0,0.492063492063492,0.322766299585459
Mristi,23659,27.0119047619048,53.0,0.0297619047619048,0.3227014669821488
Kharbet Jbayl,26249,24.3333333333333,82.0,0.0,0.322622312012773
Deir Mar Youhanna EL-Batroun,34326,25.260594363885,72.0,0.0,0.3225692431606517
Bourj El-Brajneh,21177,24.8730158730159,51.0,2.88095238095238,0.32250572228954233
Saadnayel,51231,29.2904761904762,5.0,2.70952380952381,0.32248266904626033
Adonis Jbayl,26239,24.1587301587302,83.0,0.0634920634920635,0.3221097979210509
Jdaidet Ghazir,25317,25.0401350273763,74.0,0.0,0.3219827530410555
Deir Mar Youssef Jrabta,34227,25.2236963981124,72.0,0.0,0.32193988797940853
Sourat El-Batroun,34261,25.2190476190476,72.0,0.0,0.3218605954458061
Kfar Dibiane,25439,24.1001221001221,84.0,0.0,0.3218183174293845
Sakhra,33151,26.8212428344948,42.0,1.46197578481073,0.32181524702995973
Aazra ouel Aazr,25361,25.0238095238095,74.0,0.0,0.321704294864811
Harharaya,25333,25.0238095238095,74.0,0.0,0.321704294864811
Niha El-Chouf,23625,26.2967032967033,60.0,0.0311355311355311,0.3216298627236241
Chouane,25479,24.1428571428571,83.0,0.0396825396825397,0.3215095352436079
Deir Nbouh,37377,26.6285714285714,42.0,1.67142857142857,0.32142773527586127
Conflict,0,30.4095238095238,8.0,0.904761904761905,0.32135276476899405
Zaaitreh,25353,24.9955124201022,74.0,0.000304123398611,0.3212258505094921
Ras Nahhach,34284,26.6190476190476,56.5,0.0,0.32114290060858963
Mrah Ez Ziyat,34229,25.1607693476663,72.0,0.0,0.3208665641684788
Michmich Aakkar,35351,25.44474393531,66.333333,0.298292902066487,0.32084612488346825
Bchannine,33157,28.0,36.0,0.619047619047619,0.32073338887259506
Moqraq,53251,27.8095238095238,8.0,4.05668934240363,0.3206280021553964
Aaley Bsatine,24365,24.3571428571429,73.0,0.833333333333333,0.32027958639348353
Bsebaal,33149,28.2392432613416,31.0,0.84357397496465,0.3199869943278618
Bqaatouta,25451,23.989417989418,84.0,0.0,0.3199300776796399
Racha,34247,24.1746031746032,82.0,0.0,0.3199149094304193
Litige,54002,25.0008657289878,73.0,0.0,0.31972604860425985
Beit Chama,53417,27.957671957672,8.0,3.8042328042328,0.3196609274857593
Hrajel,25471,24.0576441102757,83.0,0.0,0.3195068835094925
Aain Drafil,24219,22.8928571428571,83.0,1.42857142857143,0.3194108810279176
Nakhleh,32191,27.8190476190476,41.0,0.171428571428571,0.3193864399358898
Yahchouch,25373,24.0357142857143,83.0,0.0178571428571429,0.3193799762829139
Aamra,73191,26.2767857142857,24.0,4.02083333333333,0.3193788376601634
Mehmarch,34236,24.1428571428571,82.0,0.0,0.31937342891394715
Bqaiaa Ech-Chouf,23457,21.5714285714286,93.0,1.9047619047619,0.31933122589044327
Harbouna,34253,25.0696657624075,72.0,0.0,0.31931264345193267
Borj El-Yahoudiyeh,37251,26.6428571428571,42.0,1.5,0.3192988400899894
Kharayeb El-Hermel,54175,27.0619047619048,8.0,4.87619047619048,0.3192179838307034
Kfaryachit,33153,27.9404761904762,31.0,1.1547619047619,0.3191978558480951
Sinn El-Fil,22155,24.9365079365079,48.333333,2.84126984126984,0.31880773930110395
Kfar Lichki,55154,30.1022927689594,11.0,0.744268077601411,0.3186519183564136
Ouadi Abou Youssef,23237,21.9633626173443,93.0,1.37121024856848,0.31863197858714953
Ghineh,25343,24.8412698412698,74.0,0.0,0.31859078189510276
Mchaneh,26231,24.0,83.0,0.0,0.31852366888747935
Wadi Jezzine,63114,24.5471638330847,74.0,0.350139889312935,0.31842023831126204
Hadtoun,34351,24.0793650793651,82.0,0.0,0.3182904678810064
Nabi Safa,55199,29.952380952381,15.0,0.438095238095238,0.31820512199892925
Aaramoun Kesrouane,25327,24.8095238095238,74.0,0.0,0.3180493013786324
Conflict,0,26.1446208112875,24.0,4.07583774250441,0.3178858067932535
Machmoucheh,63157,24.6206594337618,74.0,0.218875076402972,0.31785712869368854
Iaal,33141,27.4666666666667,31.0,1.63809523809524,0.3178055642496497
Majdel tarchich,22774,24.9226190476191,72.5,0.0,0.3175979722720852
Mayfouq,26257,24.0357142857143,82.0,0.0,0.3175459321708587
Kfar Dane,53179,28.0119047619048,8.0,3.58333333333333,0.3175287209232076
Zahleh Maallaqa Aradi,51125,27.8076923076923,5.0,4.16300366300366,0.3173074399909344
Qottara Jbayl,26251,24.015873015873,82.0,0.0,0.31720750684806387
Hsayn,25345,24.7574573523794,74.0,0.0,0.3171612227573135
Jrane El-Batroun,34234,24.9285714285714,72.0,0.0,0.31690604872009676
Nahr Ed-Dahab,25371,23.9047619047619,83.0,0.0,0.3168992273380664
Mazraat Qrouh,63339,24.5079365079365,74.0,0.238095238095238,0.3162004606642189
Ram El-Batroun,34346,23.952380952381,82.0,0.0,0.31612454581512306
Aain Aata,55171,29.8072562358277,16.0,0.351473922902494,0.3161178508485534
Bsarma,32125,27.952380952381,36.0,0.333333333333333,0.31596689906741676
Mrah El-Hajj,34254,24.8733354818138,72.0,0.0,0.3159639092672877
Mazraat Mrah El-Mir,25419,24.6748820513591,74.0,0.0120670452350354,0.31591977308443847
Bdebba,32145,27.7175808289131,41.0,0.0451560982088463,0.3159081541473107
Aabey,24375,24.1587301587302,73.0,0.761904761904762,0.315906765907922
Mayrouba,25459,23.8428571428571,83.0,0.0,0.3158433403309474
Litige,34002,24.8571428571429,72.0,0.0,0.3156877175580384
Aintoura El-Matn,22751,24.8095238095238,72.5,0.0,0.31566894793215644
Litige,34001,26.2649091225779,56.5,0.0342121053777171,0.31557598262618225
Jebla,34274,26.2857142857143,56.5,0.0,0.3154573551856453
Conflict,0,30.7961655673283,8.0,0.0,0.31542572066837826
AAbdelli,34217,24.8333333333333,72.0,0.0,0.3152816071706839
Aachqout,25423,24.6462585034014,74.0,0.0,0.31526454443678265
Mrayjat Zahleh,51241,28.7698412698413,28.0,0.19047619047619,0.31523766947010184
Bterram,32119,27.6428571428571,41.0,0.0833333333333333,0.3151619901184133
Boqsmaiya,34277,26.2539682539683,56.5,0.0158730158730159,0.315135556281979
Furn Ech-Chebbak,21133,24.6578442016142,48.333333,2.90415673953153,0.3149250243334724
Haour Taala,53451,28.9338624338625,8.0,2.25529100529101,0.31487418931778094
Aafsdiq,32127,27.6825396825397,41.0,0.0,0.3146855122967818
Nabi Ayla,51151,27.8843537414966,6.5,3.70068027210884,0.31459685089628303
Assia,34263,24.7912087912088,72.0,0.0,0.3145631041776751
Litige,55010,29.9806295399516,16.0,0.0217917675544794,0.31451223445694837
Mradiyeh,25367,24.5952380952381,74.0,0.0,0.3143943078924537
Bkassine,63124,24.3392857142857,74.0,0.30952380952381,0.31431241267808513
Rayfoun,25411,24.5873015873016,74.0,0.0,0.31425893776333613
Aartiz,34251,24.763123573901,72.0,0.0,0.31408406484152485
Litige,23004,26.5238095238095,53.0,0.0,0.31396430101739947
Maaraboun,53461,30.3333333333333,8.0,0.463492063492063,0.3139460626935111
Daraya El-Batroun,34215,24.7254714447247,72.0,0.0,0.3134418461694175
Zebdoul,51214,29.9344318233441,5.0,1.25979948082339,0.3134022859943956
Ftahat El-Batroun,34244,24.7220544766115,72.0,0.0,0.3133835641871684
Batroumine,32159,27.5952380952381,41.0,0.0,0.31319644087648646
Dar Chmizzine,32129,27.5952380952381,41.0,0.0,0.31319644087648646
Kfar Hatna,34241,24.6904761904762,72.0,0.0,0.31284494484656544
Aain Ej-Jaouz Baalbek,53473,30.6322751322751,8.0,0.0145502645502645,0.3128316759414718
Ighbeh,25391,24.5,74.0,0.0,0.3127698663430408
Jouret E-Tourmos,25355,24.4920634920635,74.0,0.0,0.31263449621392325
Hasrout,23588,22.3428571428571,93.0,0.466666666666667,0.31258604832064046
Chibtine,34221,24.6560846560847,72.0,0.0,0.3122583409537225
Aardat,33113,28.7301587301587,16.0,1.3968253968254,0.31221379382581105
Sbouba,53261,26.8979591836735,8.0,4.57142857142857,0.31220373676909086
Aain Et-Tineh BG,52116,25.6785714285714,60.0,0.107142857142857,0.3121385492363423
Bisri,63191,22.8857142857143,83.5,0.838095238095238,0.3119103430642279
Kfar Selouane,21476,26.6649029982363,50.0,0.0052910052910052,0.3116834014019196
Mazraat Khallet Khazen,63335,24.0952380952381,74.0,0.396825396825397,0.3113580300781373
Haouaret-Miniyeh,37355,25.968253968254,53.0,0.484126984126984,0.311188681169682
Majidiyeh Hasbaiya,74177,25.9285714285714,24.0,3.84353741496599,0.3109857080878204
Aain Et-Tineh-Miniyeh,37333,25.8245052477713,53.0,0.643849635668579,0.3109473637008938
Beit Haouik,37357,25.6107799472302,53.0,0.906516125345623,0.310937217867272
Qsarnaba,53413,28.0178571428571,8.0,3.0952380952381,0.31087503892632057
Bkechtine Ouel Mcheiaa,23253,21.9362452188137,93.0,0.840644497459849,0.310826447970022
Tarane,37323,25.4761904761905,53.0,1.05952380952381,0.3107591916285285
Nahleh El-Batroun,34273,24.5597752223921,72.0,0.0,0.31061562597397036
Rachkida,34276,25.9904761904762,56.5,0.0,0.3104215863824655
Medawar,10610,25.1269841269841,47.0,2.14285714285714,0.31027476223531875
Maqneh,53155,27.0166666666667,8.0,4.28571428571429,0.31027421809842215
Jdita,51224,29.625,5.0,1.41071428571429,0.3102130720208827
Mazraat Louzid (Louayziyeh),63348,23.9047619047619,74.0,0.547619047619048,0.3101961223009498
Khirbet Bisri,23371,22.952380952381,83.5,0.619047619047619,0.31001584589212167
Zaneh,34243,24.5238095238095,72.0,0.0,0.3100021721350924
Douq,34218,24.5238095238095,72.0,0.0,0.3100021721350924
Jouret Bedrane,25365,24.3333333333333,74.0,0.0,0.30992709363156784
Jleiliyeh,23376,22.1190476190476,93.0,0.547619047619048,0.3098889869048213
Houakir,33152,26.3784137536577,42.0,1.14062330097766,0.309814572857456
Kfayr Ez-Zait,74175,28.668430335097,15.0,1.39329805996473,0.3095251946099554
Bechmizzine,32117,27.3511904761905,41.0,0.0178571428571429,0.309280951220521
Daael,34279,25.9206349206349,56.5,0.0,0.3092303292462289
Conflict,0,30.4285714285714,8.0,0.0,0.3091558011490463
Hayata,25349,24.2738095238095,74.0,0.0,0.308911817663185
Btaaboura,32153,27.3095238095238,41.0,0.0357142857142857,0.30881739985705686
Baalbek,53111,27.8625336927224,8.0,3.13027852650494,0.3087107008559576
Ijdaabrine,32157,25.8888888888889,56.5,0.0,0.3086888487297585
Mchaa Faraya,25485,24.2600732600733,74.0,0.0,0.3086775232089438
Khreibet Baalbek,53455,29.6920634920635,8.0,0.871428571428571,0.3086539737098625
Aain Aarab Marjaayoun,73162,25.9523809523809,24.0,3.63095238095238,0.3084496540179762
Kfar Aaqqa,32113,27.1972789115646,41.0,0.142857142857143,0.3083857303459615
Daraiya Zgharta,33163,27.3333333333333,36.0,0.535714285714286,0.3082089695594835
Naameh,23141,21.5238095238095,83.0,2.29761904761905,0.30808710205612955
Qoussaya,51353,29.4552380952381,6.5,1.26285714285714,0.30765152418226077
Jayroun,37358,26.0751879699248,53.0,0.0952380952380952,0.30763041602725294
Beit El-Faqs,37329,26.047619047619,53.0,0.119047619047619,0.3074897053663652
Litige,37001,25.7142857142857,53.0,0.522483651454655,0.3073876910739545
Brital,53453,28.4420634920635,8.0,2.31746031746032,0.3073461733002667
Moughayret Ech-Chouf,23461,20.5714285714286,93.0,2.26190476190476,0.3072174259096994
Touaite Zahleh,51145,26.2380952380952,50.0,0.196969696969697,0.3070563185805498
Aalali,34237,24.3492063492063,72.0,0.0,0.30702402929450173
Kfar Hay,34271,25.7891156462585,56.5,0.0,0.3069870528208496
Litige,53003,30.2979025849011,8.0,0.0,0.30692703021089274
Aaramta,63311,24.1005291005291,74.0,0.0687830687830688,0.3069081901662657
Achrafieh,10650,24.9047619047619,48.333333,2.00952380952381,0.30675494227370215
Kfar Bibnine,37395,26.0714285714286,53.0,0.0357142857142857,0.30674248728649856
Ham,53463,30.1587301587302,8.0,0.151927437641723,0.3066558836244544
Zaarouriyeh,23381,21.9285714285714,93.0,0.535714285714286,0.3064753425963925
Mrah Es-Sfire,37331,25.3995154884378,53.0,0.844216653070076,0.3064715357786989
Aanout,23239,22.0,93.0,0.415584415584416,0.3060310833706402
Ghbaleh Kesrouane,25363,24.0952380952381,74.0,0.0,0.3058659897580364
Raachine,25435,24.0884353741497,74.0,0.0,0.30574995821879325
Qattineh-Miniyeh,37315,25.0952380952381,53.0,1.16666666666667,0.3057442763173041
Hazmiyet-Miniyeh,37321,25.3362880541846,53.0,0.868847306929205,0.3057339752415745
Qraine,37353,25.1072194905856,53.0,1.14330758094809,0.30562535023740955
Daraiya Ech-Chouf,23227,21.9107142857143,93.0,0.488095238095238,0.30551171496746615
Conflict,0,30.2002986267489,8.0,0.0,0.3052622349982921
Youmine,53284,27.6344797178131,8.0,3.15828924162257,0.30520853381785634
Kneisset Baalbek,53322,26.6731601731602,8.0,4.33549783549784,0.30510415420467524
Sabbah,63134,23.9463880712766,74.0,0.127376285617147,0.3050899893957316
Arde,33123,26.5132275132275,31.0,1.87830687830688,0.3048676144787392
Sfireh,37337,25.8928571428571,53.0,0.119047619047619,0.3048499878485694
Fnaydeq,35353,24.0692640692641,73.0,0.0725108225108225,0.3048396034963103
Chlifa,53467,27.3371428571429,8.0,3.4952380952381,0.30480031959455556
Kfar Saroun El-Koura,32115,26.9829916618503,41.0,0.132568592327892,0.30458831773199385
Amioun,32111,27.0582010582011,41.0,0.0396825396825397,0.30458559950486375
Taaid,63187,23.4761904761905,74.0,0.669715754412833,0.30457594662098336
Mazraat El-Mathane,63297,22.2523397339012,83.5,1.07852362689465,0.3044346185735814
Deir Aain Ej-Jaouzeh,52131,29.0714285714286,13.0,0.738095238095238,0.3041572155535553
