adm3_name,ACS_Code,Mean annual hot days,Forest fire risk,Annual Dry Spell Length
Deir Mar Youhanna EL-Batroun,34326,25.260594363885,72.0,0.0
Bechtoudar,34331,25.2244897959184,56.5,0.0
Kfar Hilda,34336,25.2738095238095,72.0,0.0
Kfour El-Aarbi,34341,26.015873015873,45.5,0.0
Ram El-Batroun,34346,23.952380952381,82.0,0.0
Hadtoun,34351,24.0793650793651,82.0,0.0
Tannourine Et-Tahta,34356,26.3150183150183,45.5,0.0
Hardine,34361,25.7579365079365,44.0,0.0
Chatine,34366,25.8452380952381,82.0,0.0
Beit Kassab,34371,25.7092970495765,44.0,0.0
Deir Billa,34374,25.2936507936508,44.0,0.0
Niha El-Batroun,34376,25.9920634920635,45.5,0.0
Ouata Houb,34381,25.9047619047619,72.0,0.0
Tannourine El-Faouqa,34386,25.0035842293907,47.75,0.0
Litige,35001,21.7755536344514,142.0,9.68469936077501
Litige,35002,23.7767857142857,142.0,0.0297619047619048
Litige,35003,25.2895853621105,142.0,0.051490124015257
Halba,35111,24.8174603174603,142.0,9.02380952380952
Cheikh Mohammad,35113,24.7520021849838,142.0,8.67047496339705
Nfisseh,35115,24.6196020012073,142.0,7.1920648503386
Idbil,35117,24.7857142857143,142.0,6.26190476190476
Kroum El-Aarab,35119,24.7619047619048,142.0,7.02380952380952
Cheikh Taba Es-Sahl,35121,25.3809523809524,142.0,9.71428571428572
Cheikh Taba,35123,24.8809523809524,142.0,6.69047619047619
Jdidet Ej-Joumeh,35125,25.6621301015587,142.0,9.06908273498342
Daouret Aakkar,35126,25.8869047619048,142.0,2.74404761904762
Zouarib,35127,24.9761904761905,142.0,7.54761904761905
Majdel Akkar,35128,25.1142857142857,142.0,4.71428571428571
Minyara,35129,25.6904761904762,142.0,8.11904761904762
Hakour,35131,26.0281610178693,142.0,7.14979531943564
Karm Aasfour,35133,25.3796059477901,142.0,7.01267881845908
Mazraat Beit Ghattas,35134,25.6275439060181,142.0,7.27267336549811
Qantarat Aakkar,35135,25.5238095238095,142.0,6.46031746031746
Machha,35137,24.3095238095238,142.0,6.3452380952381
Hayzouq,35139,23.7380952380952,142.0,6.82142857142857
Aarqa,35141,26.9761904761905,142.0,8.94444444444444
Souaisset Aakkar,35143,24.4252863818069,142.0,8.58900732381655
Ilat,35145,24.8163265306122,142.0,4.57142857142857
Bqerzla,35147,24.8888888888889,142.0,5.93253968253968
Deir Dalloum,35149,27.9206349206349,142.0,7.80952380952381
Zouq El Hosniyeh,35151,27.0238095238095,142.0,6.23809523809524
Zouq El-Hbalsa,35153,27.1042172366049,142.0,6.28712267042421
Dahr Laissine,35155,24.0952380952381,142.0,3.39285714285714
Kfar Harra,35157,24.1904761904762,142.0,7.11904761904762
Balde WaMazraatBaldeh,35158,23.8095238095238,142.0,7.9047619047619
Zouq El-Hadara,35159,27.3879742704654,142.0,6.49648703938535
Zouq El-Moqachrine,35161,27.7579205679978,142.0,7.77726769973808
Jebrayel,35163,24.9795918367347,142.0,5.19727891156463
Mar Touma,35167,27.7460317460317,142.0,7.11111111111111
Hedd,35169,24.2380952380952,142.0,7.97619047619048
Tikrit,35171,24.8650793650794,142.0,3.27777777777778
Tallet Chattaha,35173,26.0248922625625,142.0,3.94277566923174
Beit Mellat,35174,25.1785714285714,142.0,4.51190476190476
Beino,35175,24.4688644688645,142.0,4.64102564102564
Aayoun Aakkar,35177,26.3825503248192,142.0,3.70942987933947
Qboula,35179,26.3237311171492,142.0,3.65301578647051
Chaqdouf,35181,26.6413209341272,142.0,3.20276586031561
Borj Aakkar,35183,26.4371125106658,142.0,3.37858952949082
Aaiyat,35185,25.8571428571429,142.0,2.95238095238095
Aain Yaaqoub,35187,25.421768707483,142.0,2.24489795918367
Bezbina,35189,24.6428571428571,142.0,2.08333333333333
Aakkar El-Aatiqa,35191,25.8605442176871,142.0,1.87074829931973
Tall Aabbas El-Gharbi,35211,24.2312925170068,142.0,9.08163265306122
Tall Aabbas Ech-Charqi,35213,23.6095238095238,142.0,9.00952380952381
Koueikhat,35215,23.3095238095238,142.0,9.83333333333333
Khreibet Ej-Jindi,35216,24.327380952381,142.0,9.20238095238095
Saadine,35217,23.5238095238095,142.0,9.41666666666667
Haouchab,35219,23.2857142857143,142.0,8.54761904761905
Hayssa,35221,25.2857142857143,142.0,8.33333333333333
Hokr Etti,35223,24.2380952380952,142.0,7.88888888888889
Chir Hmairine,35224,22.4897959183673,142.0,9.45578231292517
Darine,35225,23.0,142.0,9.55102040816327
Sammouniyeh,35227,25.5952380952381,142.0,9.17619047619048
Massaaoudiyeh,35229,23.4761904761905,142.0,6.83333333333333
Tall Meaayan Tall Kiri,35231,25.1038961038961,142.0,6.84415584415584
Qaabrine,35233,25.9206349206349,142.0,7.74603174603174
Kfar Melki Aakkar,35234,26.6984126984127,142.0,7.25396825396825
Tall Bireh,35235,22.4081632653061,142.0,7.10884353741497
Tall Hmayra,35237,22.2698412698413,142.0,8.33333333333333
Hokr Jouret Srar,35239,21.725803577731,142.0,9.69870506791856
Barcha,35241,22.1685809128775,142.0,9.02581869426764
Qleiaat Aakkar,35243,25.4965986394558,142.0,6.01360544217687
Kneisset Aakkar,35245,23.1428571428571,142.0,5.92857142857143
Tall Sebaal,35247,27.3095238095238,142.0,8.57142857142857
Aabboudiyeh,35249,21.5390129790424,142.0,9.87306667328501
Mighraq Aakkar,35251,23.8239753258646,142.0,5.65404169619174
Hokr Ed-Dahri,35253,22.3637867196363,142.0,5.32806488286078
Marlaya Melhem,35255,28.2222222222222,142.0,8.52380952380952
Kharnoubet Aakkar,35257,21.7619047619048,142.0,8.28571428571428
Semmaqli,35259,27.6981328092785,142.0,8.05212605177896
Mqaiteaa,35261,26.6761904761905,142.0,6.60952380952381
Janine,35263,21.6666666666667,142.0,9.73015873015873
Aamaret Aakkar,35265,28.3492063492063,142.0,8.19047619047619
Cheikh Zennad,35267,23.4285714285714,142.0,4.69047619047619
Qoubber Chamra,35269,28.2095238095238,142.0,7.18095238095238
Sammaqiyeh,35271,22.352380952381,142.0,4.65714285714286
AAridet Cheikh Zennad,35273,22.3333333333333,142.0,3.67460317460317
Bebnine,35275,28.1957671957672,97.5,6.59259259259259
Mhammaret,35277,28.5595238095238,97.5,5.78571428571429
Rmoul,35281,25.797619047619,142.0,6.22619047619048
Sayssouq,35311,23.3492063492063,142.0,2.93650793650794
Berqayel,35314,25.1904761904762,142.0,5.90476190476191
Bzal,35316,23.5541125541126,97.5,2.9004329004329
Qloud El-Baqieh,35317,23.5238093129985,142.0,5.07979696546365
Dinbou,35318,23.3303571428571,142.0,3.2827380952381
Chane,35320,23.3809523809524,142.0,2.6984126984127
Beit Younes,35321,24.0952380952381,142.0,1.07142857142857
Houaich,35322,23.531746031746,142.0,3.57142857142857
Sfaynet El-Qaitaa,35324,24.2640692640693,97.5,2.57142857142857
Qabaait,35325,23.3593073593074,97.5,2.74891774891775
Habchit,35326,23.0204081632653,142.0,1.67006802721088
Sadaqa,35327,24.4761904761905,142.0,0.69047619047619
Hrar,35328,23.8142857142857,97.5,1.17619047619048
Khreibet Aakkar,35330,23.6190476190476,142.0,1.91666666666667
Hmaireh Aakkar,35331,24.0952380952381,142.0,6.0
Qraiyat,35334,24.1666666666667,142.0,1.04761904761905
Beit Ayoub,35337,24.5854621089442,142.0,0.709270311361343
Qardaf,35341,26.0190476190476,142.0,5.64761904761905
Jdeidet El-Qaitaa,35344,24.9047619047619,97.5,3.66137566137566
Aayoun El-Ghizlane,35347,24.9502247783244,142.0,4.70962088344106
Michmich Aakkar,35351,25.44474393531,66.333333,0.298292902066487
Qornet Aakkar,35352,24.4603174603175,142.0,0.492063492063492
Fnaydeq,35353,24.0692640692641,73.0,0.0725108225108225
Majdala,35354,26.9047619047619,142.0,6.0
Tshea,35356,24.1904761904762,142.0,0.447619047619048
Rahbeh,35357,23.9190476190476,142.0,3.81428571428572
Ouadi El-Jamous,35364,27.9714285714286,142.0,7.20952380952381
Beit El-Haouch,35367,25.9404761904762,97.5,4.92857142857143
Menneaa,35371,24.4761904761905,142.0,1.24761904761905
Cheikhlar,35402,25.152380952381,142.0,7.58095238095238
Rmah,35404,25.0634920634921,142.0,7.6031746031746
Kfar Noun,35406,24.3015873015873,142.0,9.55555555555556
Bardeh,35408,25.1428571428571,142.0,5.97619047619048
Khirbet Er Remmane,35410,25.3571428571429,142.0,10.3809523809524
Sindianet Zeidane,35411,25.1666666666667,142.0,4.38095238095238
Fraydes Aakkar,35412,23.6190476190476,142.0,8.47619047619048
Mounjez,35414,24.5079365079365,142.0,8.26455026455026
Qsair Aakkar,35415,24.8333333333333,142.0,7.11904761904762
Biret Aakkar,35416,24.968253968254,142.0,4.97619047619048
Khirbet Daoud Aakkar,35417,24.8475377310218,142.0,4.6779421733003
Daghleh,35419,24.8524148479352,142.0,4.31980006781192
Aaouaainat Aakkar,35420,26.0,142.0,9.38095238095238
Aamriyet Aakkar,35421,24.2976190476191,142.0,6.35714285714286
Kafr,35423,24.4976608879922,142.0,5.84212077355787
Bsatine Aakkar,35425,24.8333333333333,142.0,5.45238095238095
Aain Ez-Zeit,35427,24.5079365079365,142.0,6.03174603174603
Kouachra,35429,23.4940476190476,142.0,6.42857142857143
Khalsa,35430,26.4732842296802,142.0,10.6021135268999
Khirbet Char,35431,24.3704225981138,142.0,6.3678159069698
Dibbabiyeh,35432,23.4380952380952,142.0,9.25714285714286
Berbara Aakkar,35433,24.6031746031746,142.0,5.73015873015873
Aain Tinta,35435,23.2380952380952,142.0,6.11904761904762
Machta Hammoud,35437,27.2596006144393,142.0,10.5560675883257
Baghdadi,35439,23.0238095238095,142.0,6.72222222222222
Deir Jannine,35441,24.552380952381,142.0,7.16190476190476
Douair Aadouiyeh,35443,24.132226856923,142.0,6.80345006030834
Noura Et-Tahta,35445,22.4857142857143,142.0,8.28571428571429
Sfinet Ed-Draib,35447,23.8412698412698,142.0,7.31746031746032
Aamaret El-Baykat,35449,22.9047619047619,142.0,7.45578231292517
Msalla,35451,23.1111111111111,142.0,7.01587301587302
Qachlaq,35453,22.9047619047619,142.0,7.69047619047619
Ouadi El-Haour,35455,22.9047619047619,142.0,7.50404497203182
Charbila,35457,23.4761904761905,142.0,7.39153439153439
Tleil,35459,23.0952380952381,142.0,6.45238095238095
Mzeihmeh,35461,22.9047619047619,142.0,7.6031746031746
Haytla,35463,22.9285714285714,142.0,7.73809523809524
Knisseh,35465,24.2380952380952,142.0,6.97619047619048
Rihaniyet Aakkar,35467,23.3095238095238,142.0,7.79365079365079
Saidnaya,35469,23.2680812048316,142.0,7.69545335318975
Hmaiss Aakkar,35470,23.9047619047619,142.0,6.17460317460317
Srar,35471,22.9047619047619,142.0,8.03174603174603
Ghazayleh,35475,23.152380952381,142.0,8.42857142857143
Aarmeh,35484,22.13383124119,142.0,9.5587646381147
Mazraat En-Nahriyeh,35486,25.5666666666667,142.0,6.01428571428571
Qbaiyat Aakkar,35487,27.0714285714286,142.0,3.37445887445888
Aandqet,35498,27.8439153439154,142.0,4.08333333333333
Dayret Nahr El-Kabir,35511,26.8603174603175,142.0,12.9936507936508
Aamayer,35512,30.2770562770563,142.0,10.6493506493506
Hnaider,35514,33.0,142.0,9.95970695970696
Kneisset Hnaider,35515,34.4047619047619,142.0,9.83333333333333
Mazareaa Jabal Akroum,35516,29.4217142857143,73.0,3.44152380952381
Qarha Aakkar,35518,33.8253968253968,142.0,10.5238095238095
Mchaa Ej-Jibb̩,36110,24.9821428571429,33.0,0.0
Bcharreh,36111,25.2478354978355,23.0,0.0
Qnayouer,36114,25.5714285714286,25.0,0.0
Billa,36117,26.0,19.0,0.0
Aabdine,36121,25.952380952381,30.0,0.0
Tourza,36124,25.9931972789116,25.0,0.0680272108843537
Qnat,36127,25.9153439153439,45.5,0.0
Hadath Ej-Jebbeh,36131,25.2083333333333,45.5,0.0
Mazraat Bani Saab,36134,25.987783002207,45.5,0.0
Berhalioun,36137,25.9417989417989,30.0,0.0
Ouadi Qannoubine,36141,25.9285714285714,25.0,0.0476190476190476
Mazraat Aassaf,36144,25.9183923924334,44.0,0.0
Bane,36147,26.2023809523809,25.0,0.0
Blaouza,36151,25.9810779599162,25.0,0.00442798572232218
Moghr El-Ahoual,36154,25.952380952381,30.333333,0.0476190476190476
Breissat,36157,25.5071395532627,19.0,0.0
Dimane,36161,25.530612244898,19.0,0.0
Metrit,36164,25.9183673469388,44.0,0.00680272108843537
Hasroun,36171,25.4081632653061,45.5,0.00340136054421769
Hadchit,36177,25.8690476190476,19.0,0.00595238095238095
Bazaaoun,36181,26.047619047619,45.5,0.0119047619047619
Bqerqacha,36184,25.5578231292517,19.0,0.00680272108843537
Beit Menzer,36187,25.8214285714286,19.0,0.0
Bqaa Kafra,36191,25.4656084656085,19.0,0.0
Litige,37001,25.7142857142857,53.0,0.522483651454655
Litige,37002,25.8121693121693,53.0,0.0
Litige,37003,25.7619047619048,53.0,0.0
Litige,37004,25.7619047619048,53.0,0.0796999677393088
Litige,37005,25.7778660653795,53.0,0.0792767917634004
Litige,37006,25.7619047619048,53.0,0.0
Beddaoui,37231,31.3392857142857,28.333333,1.27380952380952
Deir Aammar,37241,29.8380952380952,42.0,1.84761904761905
Borj El-Yahoudiyeh,37251,26.6428571428571,42.0,1.5
Nabi Youcheaa,37261,26.5619047619048,42.0,2.60952380952381
Minie,37271,27.8920634920635,53.0,3.5968253968254
Rihaniyet-Miniyeh,37281,27.9047619047619,97.5,5.59523809523809
Zouq Bhannine,37291,28.5238095238095,97.5,4.91904761904762
Sir Ed-Danniyeh,37311,25.0666666666667,53.0,0.380952380952381
Aassoun,37313,25.1809523809524,53.0,0.257142857142857
Mazraat Ketrane,37314,25.1617740047667,53.0,0.0909503622607471
Qattineh-Miniyeh,37315,25.0952380952381,53.0,1.16666666666667
Bqaa Sefrine,37317,25.5933075933076,26.75,0.00214500214500214
Bqarsouna,37319,25.4761904761905,53.0,0.0380952380952381
Hazmiyet-Miniyeh,37321,25.3362880541846,53.0,0.868847306929205
Tarane,37323,25.4761904761905,53.0,1.05952380952381
Mimrine,37325,25.7857142857143,53.0,0.0904761904761905
Haql el Aazimeh,37327,24.9618517166438,53.0,0.980239690667266
Beit El-Faqs,37329,26.047619047619,53.0,0.119047619047619
Mrah Es-Sfire,37331,25.3995154884378,53.0,0.844216653070076
Aain Et-Tineh-Miniyeh,37333,25.8245052477713,53.0,0.643849635668579
Kharroub-Miniyeh,37335,24.5183685171445,53.0,0.756083233802761
Sfireh,37337,25.8928571428571,53.0,0.119047619047619
Qarsaita,37339,25.7210884353742,53.0,0.054421768707483
Izal,37341,25.297619047619,42.0,0.251700680272109
Btermaz,37343,24.108843537415,97.5,2.11224489795918
Qemmamine,37344,26.3619047619048,66.333333,0.266666666666667
Harf Es-Sayad,37345,24.5,53.0,1.52380952380952
Karm El-Mohr,37347,25.1666666666667,53.0,0.0857142857142857
Beit Zoud,37349,23.7142857142857,53.0,0.857142857142857
Mrah Es-Srayj,37351,23.6666666666667,53.0,1.77777777777778
Qraine,37353,25.1072194905856,53.0,1.14330758094809
Haouaret-Miniyeh,37355,25.968253968254,53.0,0.484126984126984
Debaael,37356,24.3650793650794,97.5,1.98941798941799
Beit Haouik,37357,25.6107799472302,53.0,0.906516125345623
Jayroun,37358,26.0751879699248,53.0,0.0952380952380952
Bechnnata,37359,25.3168498168498,42.0,0.0
Qarhaiya,37360,23.7857142857143,97.5,3.92857142857143
Aazqai,37361,23.6190476190476,75.333333,2.71428571428571
Aasaymout,37362,23.9206349206349,97.5,2.04761904761905
Kfar Chellane,37363,23.6034471029486,42.0,2.24335006082959
Kfar Habou,37365,24.004329004329,42.0,1.90909090909091
Aaymar,37367,25.7619047619048,53.0,0.0571428571428571
Zaghartaghrine,37369,25.797619047619,53.0,0.154761904761905
Behouaita,37371,25.2261904761905,42.0,0.0119047619047619
Kahf El-Malloul,37373,25.7777777777778,42.0,0.0952380952380952
Jarjour,37375,26.1174086826842,42.0,0.33292771921447
Deir Nbouh,37377,26.6285714285714,42.0,1.67142857142857
Bechehhara,37379,26.1945095615084,42.0,0.51094205485196
Merkebta,37381,25.6839826839827,42.0,3.48051948051948
Raouda-Aadoua,37382,25.5510204081633,75.333333,4.68707482993197
Qarne,37383,25.4848484848485,97.5,1.03463203463203
Mrebbine,37385,26.5835866261398,28.5,0.0
Terbol-Miniyeh,37387,25.0190476190476,42.0,0.676190476190476
Mazraat El-Kreme,37389,25.7599559980538,53.0,0.212547407518862
Bakhaaoun,37391,24.1168831168831,53.0,1.31168831168831
Kfar Bibnine,37395,26.0714285714286,53.0,0.0357142857142857
Litige,51001,31.1666666666667,39.0,0.976190476190476
Zahleh El-Midane,51111,27.1839049788796,5.0,1.65855335534725
Zahleh Haouch Ez-Zaraane,51113,27.0660320345547,5.0,1.79449752306297
Zahl̩ Mar Gerges,51115,27.1805821357068,5.0,1.64983421575646
Zahleh Er-Rassiyeh,51117,27.1898095100704,5.0,1.23809523809524
Zahleh El-Berbara,51119,27.0362944513636,5.0,1.29697216316208
Zahleh El-Maallaqa,51121,27.1504494174646,5.0,2.46561503079855
Zahl̩ Mar Antonios,51123,27.2733171253881,5.0,1.29388245956311
Zahleh Maallaqa Aradi,51125,27.8076923076923,5.0,4.16300366300366
Zahl̩ Haouch El-Oumara Aradi,51127,29.1201814058957,9.0,3.89342403628118
Zahl̩ Saydet En-Najat,51129,27.2823235173567,5.0,1.20757832287721
Zahleh Haouch El-Oumara,51131,27.7857142857143,5.0,2.95238095238095
Zahleh Aradi,51133,27.2813852813853,5.0,0.813852813852814
Zahl̩ Mar Elias,51135,27.2704376987036,5.0,1.30683987964323
Fourzol,51139,27.1904761904762,5.0,3.04347826086957
Touaite Zahleh,51145,26.2380952380952,50.0,0.196969696969697
Nabi Ayla,51151,27.8843537414966,6.5,3.70068027210884
Hazerta,51157,25.8190476190476,49.5,0.0619047619047619
Ablah,51163,28.1011904761905,5.0,4.77976190476191
Qaa Er-Rim,51173,25.8299319727891,35.666667,0.0090702947845805
Niha Zahleh,51177,26.9081632653061,6.5,1.45238095238095
Ksara,51184,28.5258820043964,5.0,2.23617474574634
Mazraat Er-Remtaniyeh,51185,26.7063492063492,28.0,0.0277777777777778
Ouadi El-Aarayech,51189,26.6047619047619,5.0,0.223809523809524
Chtaura,51211,30.2142857142857,5.0,1.5952380952381
Zebdoul,51214,29.9344318233441,5.0,1.25979948082339
Makseh,51217,31.8571428571429,5.0,1.66666666666667
Taalbaya,51221,30.2440476190476,5.0,2.20833333333333
Jdita,51224,29.625,5.0,1.41071428571429
Taanayel,51227,32.3809523809524,9.0,3.125
Saadnayel,51231,29.2904761904762,5.0,2.70952380952381
Qabb Elias,51234,34.2380952380952,5.0,1.7010582010582
Haouch Mandara,51237,35.8299319727891,9.0,2.57142857142857
Mrayjat Zahleh,51241,28.7698412698413,28.0,0.19047619047619
Bouarej,51244,28.1142857142857,28.0,0.104761904761905
Chebrqiyet Tabet,51247,34.621405956535,9.0,2.99720657934421
Haouch Es-Siyadeh,51251,34.2857142857143,5.0,1.69047619047619
Ouadi Ed-Delm,51257,28.7354497354497,43.0,0.158730158730159
Tcheflik Qiqano,51261,36.031746031746,5.0,1.98412698412698
Haouch Qayssar,51264,34.5062413309029,5.0,1.63990473092835
Barr Elias,51267,31.0535714285714,9.0,5.13541666666667
Mzaraat Zahleh,51271,32.8959332359253,39.0,1.19131601695415
Tcheflik Edd̩ Haouch,51274,33.2857142857143,30.333333,1.38095238095238
Tell El-Akhdar,51277,36.625,9.0,2.14285714285714
Aanjar (Haouch Moussa),51281,36.0218253968254,9.0,4.84722222222222
Majdel Aanjar,51284,36.2002801120448,9.0,2.61624649859944
Nasriyet Zahleh,51287,37.3333333333333,9.0,2.71428571428571
Riyaq,51311,29.1428571428571,5.0,6.65714285714286
Haouch Hala,51317,29.3439153439153,6.5,6.19047619047619
Aali En-Nahri,51323,29.1619047619048,6.5,6.34285714285714
Haouch El-Ghanam,51329,29.0,6.5,6.68253968253968
Haouch El-Aamara,51335,29.0919065692279,6.5,6.00516113550117
Hoshmosh,51341,29.3666666666667,5.0,6.41428571428571
Deir El-Ghazal,51347,29.4074074074074,5.0,3.62962962962963
Qoussaya,51353,29.4552380952381,6.5,1.26285714285714
Nasriyet Rizk,51354,29.9264069264069,6.5,4.66233766233766
Raait,51359,29.1904761904762,5.0,5.57671957671958
Terbol Zahleh,51365,29.6107660455487,5.0,5.6935817805383
Massa,51371,29.6714285714286,6.5,5.11904761904762
Aain Kfar Zabad,51377,29.3571428571429,5.0,2.84920634920635
Dalhamiyet Zahleh,51383,28.2010582010582,5.0,5.73544973544974
Kfarzabad,51389,31.244708994709,5.0,3.33465608465609
Litige,52001,30.8367346938776,59.666667,0.401360544217687
Litige,52002,29.4166666666667,53.0,0.0
Litige,52003,27.1923251672515,53.0,0.0
Machghara,52111,26.655462184874,38.333333,0.34593837535014
Aain Et-Tineh BG,52116,25.6785714285714,60.0,0.107142857142857
Aaytanit,52121,27.6168831168831,53.0,0.372294372294372
Bab Mareaa,52126,27.5026455026455,53.0,0.28042328042328
Deir Aain Ej-Jaouzeh,52131,29.0714285714286,13.0,0.738095238095238
Saghbine,52136,28.9391534391534,53.0,0.481481481481481
Loussa,52141,25.5301587301587,36.666667,0.926984126984127
Aain Zebdeh,52146,28.5892857142857,13.0,0.261904761904762
Khirbet Qanafar,52151,31.268253968254,53.0,0.665079365079365
Kafraiya BG,52156,31.9305555555556,53.0,0.636904761904762
Aana,52161,33.1666666666667,53.0,1.13203463203463
Deir Tahniche,52166,32.5333333333333,53.0,1.36190476190476
Mansoura BG,52171,35.347619047619,13.0,2.13809523809524
Aammiq BG,52176,33.5897435897436,46.0,1.57142857142857
Chebrqiyet Aammiq,52181,36.3809523809524,9.0,2.08095238095238
Joubb Jannine,52211,34.1168831168831,11.0,1.61471861471862
Lala,52214,32.4095238095238,11.0,0.671428571428571
Kamed El-Laouz,52217,34.2727272727273,11.0,1.61471861471861
Tall Znoub,52221,35.0833333333333,13.0,1.63095238095238
Baaloul BG,52224,32.1328320802005,11.0,0.508771929824561
Ghazzeh,52227,35.6233766233766,13.0,2.67965367965368
Soultan Yaacoub Faouqa,52231,35.9301587301587,11.0,2.1015873015873
Khiara,52234,36.3443223443223,13.0,3.08424908424908
Qaraaoun,52237,31.1335978835979,11.0,0.564814814814815
Soltan Yacoub el Aradi,52241,35.7619047619048,13.0,2.35714285714286
Manara (Hammara) BG,52244,35.0526315789474,11.0,0.899749373433584
Khiara El-Aatiqa,52247,37.5119047619048,9.0,2.5952380952381
Dakoueh,52251,36.281746031746,9.0,2.65873015873016
Haouch El-Harime,52254,37.7513227513228,9.0,3.4973544973545
Jazira BG,52257,37.9365079365079,9.0,2.99206349206349
Ouaqf BG,52261,37.9365079365079,9.0,2.80952380952381
Souairi,52264,36.1190476190476,9.0,1.53095238095238
Sohmor,52267,27.5142857142857,11.0,0.60952380952381
Harimeh Es-Soughra,52271,37.6530612244898,9.0,3.7687074829932
Libbaya BG,52274,27.4705882352941,15.0,0.305322128851541
Marj BG,52277,36.7738095238095,9.0,3.38095238095238
Yohmor BG,52281,26.1904761904762,18.0,0.512820512820513
Zilaya,52284,26.0833333333333,18.0,0.607142857142857
Maydoun,52287,25.0680272108844,43.5,0.105442176870748
Qelaya,52291,25.3265306122449,18.0,1.10204081632653
Raouda (Istabel),52295,36.7482993197279,9.0,4.3265306122449
Litige,53001,39.752380952381,8.0,0.39047619047619
Litige,53002,39.672380952381,8.0,0.12
Litige,53003,30.2979025849011,8.0,0.0
Baalbek,53111,27.8625336927224,8.0,3.13027852650494
Aain Bourday,53115,27.8704761904762,8.0,1.48190476190476
Douris,53119,28.0646258503401,8.0,4.2312925170068
Iaat,53123,27.3892857142857,8.0,4.97738095238095
Aadous,53127,27.3492063492063,8.0,5.0
Aamchki,53131,27.7673992673993,8.0,0.0317460317460317
Haouch Tall Safiyeh,53135,27.5986394557823,8.0,5.18367346938776
Taibet Baalbek,53139,28.2728937728938,8.0,3.87362637362637
Nahleh baalbek,53143,28.1123809523809,8.0,0.462312925170068
Majdaloun,53147,28.1360544217687,8.0,5.43537414965986
Haouche Barada,53151,27.9312169312169,8.0,5.29100529100529
Maqneh,53155,27.0166666666667,8.0,4.28571428571429
Haouch El-Dehab,53159,27.8869047619048,8.0,5.09523809523809
Aain Es-Siyaa Chadoura,53163,27.8831168831169,8.0,0.0173160173160173
Saaideh,53167,27.9206349206349,8.0,4.11111111111111
Jebaa,53171,27.4226190476191,8.0,1.38095238095238
Kfar Dane,53179,28.0119047619048,8.0,3.58333333333333
Hadath Baalbek,53183,27.5020703933747,8.0,2.52173913043478
Ras Baalbek Es-Sahel,53211,28.7743055555556,6.0,9.22172619047619
Fekehe,53214,28.4767857142857,6.0,5.94761904761905
Aain Baalbek,53217,28.5544217687075,8.0,5.41156462585034
Bajjaje,53221,28.9428571428571,8.0,12.8666666666667
Nabi Osmane,53224,28.8503401360544,8.0,8.43197278911564
Ras Baalbek Ech-Charqi,53227,32.373897707231,8.0,1.11992945326279
Aarsal,53231,31.6572695597085,8.0,0.188364481047408
Laboueh,53234,28.0565476190476,8.0,7.50595238095238
Zabboud,53237,28.0761904761905,8.0,8.98095238095238
Qaa Baalbek,53241,31.9273182957393,8.0,15.4561403508772
Deir Mar Maroun Baalbek,53244,28.9571428571429,6.0,10.847619047619
Halbata,53247,25.0714285714286,6.0,0.160714285714286
Moqraq,53251,27.8095238095238,8.0,4.05668934240363
Qaa Ouadi El-Khanzir,53254,34.5658561296859,6.0,14.144883485309
Qaa Baayoun,53257,36.3775510204082,8.0,7.8469387755102
Sbouba,53261,26.8979591836735,8.0,4.57142857142857
Harabta,53264,25.8986175115207,8.0,3.21044546850998
Qaa Jouar Maqiy̩,53267,38.8244897959184,8.0,18.8312925170068
Nabha Ed-Damdoum,53271,25.1931428571428,10.333333,1.07580952380952
Chaat,53274,27.2698412698413,8.0,6.34310134310134
Qarha Baalbek,53277,25.5555555555556,8.0,2.22222222222222
Ram Baalbek,53281,25.0857142857143,8.0,0.614285714285714
Youmine,53284,27.6344797178131,8.0,3.15828924162257
Deir El-Ahmar,53311,26.501210653753,8.0,2.5956416464891
Kneisset Baalbek,53322,26.6731601731602,8.0,4.33549783549784
Bechouat,53333,25.3208020050125,8.0,0.631578947368421
Barqa,53344,25.0063492063492,8.0,0.0904761904761905
Riha,53355,26.1904761904762,8.0,3.5578231292517
Dar El-Ouassaa,53366,25.9251700680272,8.0,0.170068027210884
Btedaai,53375,26.8174603174603,8.0,2.41005291005291
Aaynata Baalbek,53377,24.9402985074627,33.0,0.0
Yammouneh,53388,25.1757369614512,57.333333,0.0385487528344671
Bednayel Baalbak,53411,25.943661971831,45.25,0.865191146881288
Qsarnaba,53413,28.0178571428571,8.0,3.0952380952381
Temnine El-Faouqa,53415,26.9301587301587,6.5,1.84444444444444
Beit Chama,53417,27.957671957672,8.0,3.8042328042328
Haouch Er-Rafqa,53419,28.1836734693878,8.0,6.81632653061224
Mousrayeh,53421,28.047619047619,8.0,6.71428571428572
Slouqi,53423,25.6170634920635,41.0,0.170634920634921
Temnine Et-Tahta,53425,28.974025974026,6.5,6.25108225108225
Kfar Dabach,53427,28.047619047619,8.0,4.99206349206349
Chmistar,53429,27.0530612244898,8.0,1.63401360544218
Haouch En-Nabi,53431,28.1587301587302,8.0,6.68253968253968
Haouch Snaid,53433,28.6996336996337,8.0,6.28937728937729
Taraiya,53435,26.9651240778001,58.0,1.74647887323944
Serraaine Et-Tahta,53437,29.1484593837535,6.5,6.41176470588235
Talia,53439,28.968253968254,8.0,6.09523809523809
Hizzine,53441,28.7301587301587,8.0,6.12698412698413
