ADM3_NAME,CODE_NEW,composite_score,coping1_pred,coping2_pred,coping3_pred,coping4_pred,coping5_pred,coping6_pred,coping7_pred,coping8_pred,coping9_pred,coping10_pred,coping11_pred,coping12_pred,coping97_pred,coping98_pred,coping99_pred,coping14_pred,CODE_min,CODE_max,ADM1_NAME_max,MOHAFAZA_1_max,ADM2_NAME_max
Aadloun,802002,0.0761551301659703,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mazraat El YahoudiyT (AaitaniyT),802048,0.14685406540912,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Khayayeb Saida,802034,0.0575637178079569,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Khayayeb Saida,802034,0.0575637178079569,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Aadloun,802002,0.0761551301659703,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Ansar,604008,0.073436145284118,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
HartiyT,802024,0.0684376529885055,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
InsariyT,802026,0.0679477504938065,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
BabliyT,802010,0.100835984960702,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Ansar,604008,0.073436145284118,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Ansar,604008,0.073436145284118,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Aadloun,802002,0.0761551301659703,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
BabliyT,802010,0.100835984960702,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
BabliyT,802010,0.100835984960702,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
SaksakiyT,802069,0.0899551330594766,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
SaksakiyT,802069,0.0899551330594766,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
BabliyT,802010,0.100835984960702,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
SaksakiyT,802069,0.0899551330594766,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Sarafand,802071,0.0658300813267017,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
BissariyT,802012,0.0472660477972278,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Qaaqaiyet Es-Snaoubar,802062,0.0493317804229321,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Saida
Kaoutariyet Es-Siyad,802028,0.107309808674395,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Saida
Teffahta,802075,0.0473828901710517,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
BissariyT,802012,0.0472660477972278,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
BissariyT,802012,0.0472660477972278,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
AadoussiyT,802003,0.0871386876579005,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
MerouaniyT,802057,0.0398970386917312,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
MerouaniyT,802057,0.0398970386917312,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
AadoussiyT,802003,0.0871386876579005,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
MerouaniyT,802057,0.0398970386917312,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Sarafand,802071,0.0658300813267017,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
NajjariyT,802061,0.0870911377933184,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
GhaziyT,802021,0.078492932004123,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
NajjariyT,802061,0.0870911377933184,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Mazraat 'Mseileh,802044,0.0683197250986042,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Mazraat El-HoussainiyT,802049,0.0780161912856981,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
MaamriyT,802040,0.0548053997927933,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
GhaziyT,802021,0.078492932004123,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Bnaafoul,802013,0.0779575689410262,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
GhaziyT,802021,0.078492932004123,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Qennarit,802063,0.0711378929570815,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Aaqtanit,802006,0.0940855553133045,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Zeita,802077,0.0782466524838703,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,"06","08",South,8,Saida
Aanqoun,802005,0.048828589655871,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Tanbourit,802073,0.0474067767779619,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Aanqoun,802005,0.048828589655871,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Aanqoun,802005,0.048828589655871,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"06","08",South,8,Saida
Kfar Falous,801034,0.0477229501011038,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Saida
Mjaydel Jezzine,801055,0.0692639115402348,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Saida
Kfar Hatta Saida,802031,0.0707871201651009,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Saida
Mjaydel Jezzine,801055,0.0692639115402348,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Saida
Kfar Melki Saida,802032,0.0639454026630311,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Saida
HaytoulT,801024,0.053550649524846,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"06","08",South,8,Saida
Berti,802011,0.0845548892765623,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Saida
Aabbassiyet Sour,803001,0.24248733283914,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Aabbassiyet Sour,803001,0.24248733283914,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Borj Ech-Chemali,803017,0.0639854094924027,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Sour,803066,0.12226658356069,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
MaarakT,803046,0.115928421404537,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
MaarakT,803046,0.115928421404537,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Jouaiya,803044,0.0617802534479785,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
Jouaiya,803044,0.0617802534479785,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
BazouriyT,803013,0.0666411353070173,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Tayr DebbT,803068,0.0774196120306169,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
MaarakT,803046,0.115928421404537,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Derdaghaiya,803032,0.0716452101553058,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"08","08",South,8,Sour
Mazraat Mechref,803053,0.0635991085237597,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
Maaroub,803047,0.0515510171438684,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Mazraat Mechref,803053,0.0635991085237597,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"08","08",South,8,Sour
NeftakhiyT,803057,0.0550629342451509,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"06","08",South,8,Sour
Aaytit,803006,0.0634825965117623,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"08","08",South,8,Sour
Toura,803072,0.0607456701362799,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Derdaghaiya,803032,0.0716452101553058,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"08","08",South,8,Sour
Hmairi Sour,803038,0.0526160502136373,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"08","08",South,8,Sour
Biyad,803016,0.0466745219852381,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Sour
HalloussiyT,803034,0.0736963222620003,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Chehour,803025,0.0746060030193128,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Qana,803060,0.0544833454831167,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"08","08",South,8,Sour
Recheknanay,803062,0.0432949153092649,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Sour
Borj Ech-Chemali,803017,0.0639854094924027,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Tayr Falsay,803069,0.0559535064156029,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Aain Abou Abdallah,803002,0.0926770039871792,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Tayr DebbT,803068,0.0774196120306169,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Aain Baal,803003,0.0579589989899338,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Chehour,803025,0.0746060030193128,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Ghandouriyet Bent Jbayl,601015,0.0916950960686413,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Aabbassiyet Sour,803001,0.24248733283914,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
BafliyT,803010,0.0607654774652536,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"06","08",South,8,Sour
Chehour,803025,0.0746060030193128,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Srifa,803067,0.0445566783974043,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Hanaouay,803036,0.105864577393172,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"08","08",South,8,Sour
Deir Qanoun En-Nahr,803031,0.0663822670561781,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Bedias,803014,0.0797704501568536,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
Sir El-GharbiyT,604046,0.0392002726406886,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Chehour,803025,0.0746060030193128,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Hanaouay,803036,0.105864577393172,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"08","08",South,8,Sour
ZrariyT,802078,0.0821589155843131,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
ZrariyT,802078,0.0821589155843131,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Froun,601014,0.0856565028255057,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
ZrariyT,802078,0.0821589155843131,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Aain Abou Abdallah,803002,0.0926770039871792,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Hanaouay,803036,0.105864577393172,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,"08","08",South,8,Sour
Qana,803060,0.0544833454831167,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Sour
Kfar Sir,604027,0.0423118860335001,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Sour
Aain Abou Abdallah,803002,0.0926770039871792,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Qaaqaaiyet Ej-Jisr,604042,0.0981533943780829,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Sour
Zebqine,803075,0.114086913285994,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"08","08",South,8,Sour
ChaaitiyT,803022,0.0576987076306827,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"06","08",South,8,Sour
Deir Qanoun El-Aain,803030,0.0622372573189515,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mazraat El YahoudiyT (AaitaniyT),802048,0.14685406540912,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,"08","08",South,8,Sour
Majdelzoun,803049,0.109607997971014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
QlailT Sour,803061,0.120157524671043,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
QlailT Sour,803061,0.120157524671043,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Majdelzoun,803049,0.109607997971014,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
QlailT Sour,803061,0.120157524671043,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mansouri Sour,803050,0.0547574002592045,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mansouri Sour,803050,0.0547574002592045,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mansouri Sour,803050,0.0547574002592045,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Jibbayn,803042,0.105906993867065,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Zebqine,803075,0.114086913285994,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,"06","08",South,8,Sour
Hamoul,803035,0.115960346532062,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Iskandarouna Sour,803039,0.0987816319861036,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Hamoul,803035,0.115960346532062,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Chamaa,803023,0.0644827826713911,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Tayr Harfa,803070,0.13470988216742,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Mazraat Ez-Zalloutiyeh,803052,0.03962367643004,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Abou Chech,803008,0.104818898495601,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Tayr Harfa,803070,0.13470988216742,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Chihine,803026,0.0865790546438437,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"08","08",South,8,Sour
Aammatour,503006,0.0497664866142643,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Jezzine
Mazraat Er-Rouhbane,801047,0.0684367660783241,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Mlikh,801056,0.057228326397978,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Niha El-Chouf,503089,0.111464791125512,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"05","08",South,8,Jezzine
Aaray,801003,0.0675756063389796,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,"08","08",South,8,Jezzine
Jezzine,801032,0.0771013820661572,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Jezzine,801032,0.0771013820661572,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Bhannine,801010,0.0680039469292811,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"08","08",South,8,Jezzine
Btedine El-Leqch,801014,0.0323210895586861,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Bater,503015,0.0727387730192508,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"05","08",South,8,Jezzine
Benouati Jezzine,801009,0.0721503151105175,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Jezzine,801032,0.0771013820661572,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Midane Jezzine,801054,0.0487577473047887,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Jezzine
Bhannine,801010,0.0680039469292811,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"08","08",South,8,Jezzine
QaytoulT,801063,0.0301168949600513,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Harf Jezzine,801022,0.0444715122279846,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Jezzine,801032,0.0771013820661572,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Midane Jezzine,801054,0.0487577473047887,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Mazraat Ech-Chouf,503079,0.0608855801796964,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Jezzine
Jezzine,801032,0.0771013820661572,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Niha El-Chouf,503089,0.111464791125512,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"04","08",South,8,Jezzine
Mazraat Ech-Chouf,503079,0.0608855801796964,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Jezzine
Bisri,801011,0.0567556558419816,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Jezzine
Haytoura,801025,0.0317623899199605,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"06","08",South,8,Nabatiye
Bater,503015,0.0727387730192508,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,"05","08",South,8,Jezzine
Bisri,801011,0.0567556558419816,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Jezzine
Btedine El-Leqch,801014,0.0323210895586861,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Harf Jezzine,801022,0.0444715122279846,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Jezzine
Roummanet,801068,0.0542645951399003,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Joun,503058,0.0590991073565071,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Saida
Kfar Falous,801034,0.0477229501011038,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Karkha,801033,0.0550947884214934,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Ouadi Baanqoudaine,801058,0.058754665355175,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"08","08",South,8,Jezzine
Kfar Falous,801034,0.0477229501011038,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Saida
Karkha,801033,0.0550947884214934,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Jensnaya,801030,0.045934559634157,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"08","08",South,8,Jezzine
Kfar Falous,801034,0.0477229501011038,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
QtalT Jezzine,801064,0.0437891558913979,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Jezzine
MharbiyT,801053,0.068313108496823,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Saida
Joun,503058,0.0590991073565071,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"05","08",South,8,Saida
Saida Kefraya,802068,0.0491779210491013,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Lebaa,801037,0.0481138655411063,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Qraiyet Saida,802064,0.0711337462175807,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Rimat,801066,0.0453880773623882,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Qraiyet Saida,802064,0.0711337462175807,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"08","08",South,8,Saida
Roum,801067,0.0582243184638914,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Saida
Salhiyet Saida,802070,0.0523555583024407,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Saida
Rimat,801066,0.0453880773623882,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Saida
Deir  El-Moukhalles Ech-Chouf,503037,0.0456846715351796,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","08",South,8,Jezzine
Bisri,801011,0.0567556558419816,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"08","08",South,8,Jezzine
Deir El Qattine,801019,0.0307665331963852,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Roum,801067,0.0582243184638914,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"08","08",South,8,Jezzine
Maknounet Jezzine,801041,0.0403686932736856,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Nabatiye
Deir  El-Moukhalles Ech-Chouf,503037,0.0456846715351796,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","08",South,8,Jezzine
Kfar Melki Saida,802032,0.0639454026630311,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Saida
Deir  El-Moukhalles Ech-Chouf,503037,0.0456846715351796,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,"05","08",South,8,Jezzine
Loussa,401024,0.0783800175330139,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,"04","08",South,8,Jezzine
Kfar HounT,801035,0.0815650883383839,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Kfar HounT,801035,0.0815650883383839,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Aaramta,801002,0.0800929141700012,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Mlikh,801056,0.057228326397978,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Maydoun,401029,0.0777581464429011,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"04","08",South,8,Jezzine
Mlikh,801056,0.057228326397978,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Rihane Jezzine,801065,0.0691729163984034,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Rihane Jezzine,801065,0.0691729163984034,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Rihane Jezzine,801065,0.0691729163984034,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Maydoun,401029,0.0777581464429011,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"04","08",South,8,Marjayoun
Chbail,801016,0.0704299139090596,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
Jarjouaa,604022,0.0555043128393042,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Nabatiye
Mazraat Qrouh,801050,0.0394825503727291,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Marjayoun
AaychiyT,801004,0.0598627913767773,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","08",South,8,Marjayoun
Chbail,801016,0.0704299139090596,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"06","08",South,8,Marjayoun
Mazraat Zighrine Jezzine,801052,0.0772146909239898,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,"08","08",South,8,Jezzine
AaychiyT,801004,0.0598627913767773,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","08",South,8,Marjayoun
Kfar Roummane,604026,0.0562843682527794,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Nabatiye
Kfar HounT,801035,0.0815650883383839,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,"04","08",South,8,Jezzine
MahmoudiyT Jezzine,801040,0.0287355335948667,false,false,false,false,false,false,false,true,false,false,false,false,false,true,true,false,"06","08",South,8,Marjayoun
Boueyda Marjaayoun,603010,0.117981417792221,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","08",South,8,Nabatiye
Berti,802011,0.0845548892765623,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,"06","08",South,8,Saida
Kfar Roummane,604026,0.0562843682527794,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,"06","06",Nabatiye,6,Nabatiye
