ADM3_Name,ACS_Code,T1 Displacement Ratio,T2 composite_score,T3 composite_score,T5 Demographic Shock Factor,T6 composite_score
Aïn-El-Safsaf,22727,0.0924528301886792,,0.2945791429721673,,
Aïn-El-Sindiané,22737,0.0,,0.299553309735247,,
Aïn-El-Tiné,37333,0.0526870389884088,,0.2804225203461934,,
Aïn-Enoub,24259,0.054582904222451,,0.2937738495291271,,
Aïn-Jraïne,26227,0.1645569620253164,,0.404702119207611,,
Aïn-Kana,71226,0.0,,0.1782034453289056,,
Aïn-Rommané,24317,0.9726688102893892,,0.2928972598343511,,
Aïn-Saâdé,22423,0.0882512181916621,,0.2807564009938364,,
Aïn-Yacoub,35187,0.0043956043956043,,0.5610773446824576,,
Aïn-Zebdé,52146,0.0,,0.4386489255904466,,
Aïn-el-Assad et Chmeicé,23223,0.0,,0.4755630828000466,,
Aïn-el-Delbé,26221,0.073170731707317,,0.4035315422193788,,
Aïn-el-Dib,61277,0.1977938379612019,,0.4049576705797698,,
Aïn-el-Katmoune,72175,0.0,,0.4615945341939359,,
Aïn-el-Teffaha,22563,0.0,,0.2987446953880702,,
Aïn-el-Tiné,52116,0.0,,0.4412823704197057,,
Aïnab,24351,0.8793893129770992,,0.2939517848293542,,
Aïnata,53377,0.0,,0.5621383965463005,,
Aïnata,72119,0.0,,0.4602590381761758,,
Aïntoura,25271,0.0097560975609756,,0.4917172013416275,,
Aïntourine,33219,0.188235294117647,,0.3864986877351813,,
Aïroune,22767,0.0545905707196029,,0.2948423387755415,,
Aïta El-Fokhar,55194,0.00557880055788,,0.3398919162880864,,
Aïta-el-Chaab,72183,0.0,,0.4621490747786956,,
Aïta-el-Zut,72224,0.0,,0.4644941933609848,,
Aïtanit,52121,0.4221921515561569,,0.4403631501606144,,
Aïtaroun,72151,0.0,,0.4629585968929692,,
Aïtate,24329,0.4943693693693693,,0.2940841547295415,,
Aïtite,62217,0.0,,0.5587585497146689,,
Aïto,33243,0.0,,0.3885952433331052,,
Baabda,21211,0.020386631270846,0.3815003586158468,0.2284741228109786,,0.3219230529114534
Baabdat,22659,,0.3815003586158468,,0.0249766683880451,0.2835009379416486
Baabdat et Sfaïlé,22659,0.0443451906205136,,0.2870751020311067,,
Baadarane,23631,0.0497114957833999,0.2412152636234502,0.4774224297861484,0.002926326893089,0.3171826597582126
Baakline,23511,0.1201898188093183,,0.4758623862038421,,
Baalbek,53111,0.0148570731260868,0.4680736887245614,0.5587788347899019,,0.3486847421114835
Baalchemay,21311,1.044529262086514,,0.2817118976639005,,
Baalchmay,21311,,0.401842564921234,,,0.3051225525736762
Baaloul,52224,0.081270182992465,,0.4383251367244796,,
Baaloul BG,52224,,0.2220822468658408,,,0.3265562258651427
Baaouerta,24235,,0.283484214307092,,,0.3378264211324917
Baaqline,23511,,0.2412152636234502,,0.0052243272723799,0.3228790049933407
Baassir,23255,0.8211382113821138,0.2412152636234502,0.4731630575563897,0.0481826617281902,0.327874218199851
Bab Mareaa,52126,,0.2606661623658876,,,0.2968123550935901
Bab Mareh,52126,0.0,,0.4395388755832597,,
Baba,63174,0.0,,0.2038279255169472,,
Babliyeh,61444,,0.503628631118745,,,0.3274727359729439
Babliyé,61444,0.0494947411837492,,0.416517446906094,,
Bachoura,10350,0.3199531384880996,0.3552710367125234,0.2607200901799013,,0.2656733826961946
Bachtlida,26243,1.3774954627949183,,0.4060180806300637,,
Bachwat,53333,0.0533175355450237,,0.5643682277530994,,
Badbhoun,32161,0.0,0.0673331531610036,0.6084152473601537,0.0,0.1961602120729383
Bafliyeh,62221,,0.4741524288526054,,,0.3534041844445527
Bafliyé,62221,0.0,,0.564345041180022,,
Baghdadi,35439,,0.3312314734777542,,,0.3575807016120035
Baissour,63221,0.7362637362637363,,0.2028215502374103,,
Bait Chama,53417,0.1655954631379962,,0.56258315385692,,
Bajjaje,53221,,0.4680736887245614,,0.0,0.3883537514229812
Bakhaaoun,37391,,0.1902188054284537,,0.0009936569147325,0.2050793882360237
Bakhaase,26297,0.0,,0.4047575441533601,,
Bakhoune,37391,0.0929144385026738,,0.2799266882124766,,
Bakka,55177,0.3051181102362205,0.1640474326233566,0.3414190749014641,,0.4258957775914544
Bakkifa,55121,0.0,,0.3402099723054518,,
Bakkifac Rachaya,55121,,0.1640474326233566,,0.0,0.357561953974028
Balde WaMazraatBalde,35158,,,,0.0,
Balde WaMazraatBaldeh,35158,,0.3312314734777542,,,0.3643464461870968
Balloune,25221,,0.2610343004563827,,,0.265417293339272
Ballouné,25221,0.0007669888019634,,0.49681872408335,,
Bane,36147,0.0,0.074037090576169,0.2729748536957024,0.0,0.1179218828840976
Bani Haiyane,73226,0.0,,0.4239116976986391,,
Bany haiyane,73226,,0.5544781981432341,,,0.3446021516817139
Baouarta,24235,3.514314928425358,,0.2989625622979084,,
Baouchariat,22228,0.0023460670178389,,0.23096242049133,,
Baouchriye,22228,,,,0.0051621154824413,
Baouchriyeh,22228,,0.2850687523799594,,,0.3440647928122216
Bar-Elias,51267,0.0006969761955822,,0.4508601863086878,,
Baraachit,72227,,0.4113788943399817,,,0.3638193492856481
Baraachite,72227,0.0,,0.4666234149870575,,
Barbara,35433,0.0,,0.5611815689407853,,
Barcha,35241,0.0,0.3312314734777542,0.5571859850753991,0.0,0.3693588726724396
Barde,35408,,,,0.0601190650823821,
Bardeh,35408,,0.3312314734777542,,,0.4046643786858377
Barghoun,32163,,0.0673331531610036,,0.0010481703087062,0.2075265410314016
Bargoune,32163,0.0,,0.6096784730183088,,
Barich,62224,,0.4741524288526054,,,0.3527671258119717
Barja,23251,1.0733324721181587,0.2412152636234502,0.4726064134044793,0.0415243319143894,0.3087008976497654
Barka,53344,0.0,,0.5608572283389003,,
Barouk,23679,,0.2606661623658876,,0.0225478795509292,0.3104854404728187
Barqa,53344,,0.4680736887245614,,,0.1683641480174749
Barr Elias,51267,,0.2838613905418493,,,0.3866864942786715
Barsa,32187,0.0488415779586725,0.0828231275388184,0.6037171142381555,,0.194943136625162
Basbina,34249,0.0,0.0518431787831889,0.2675589681612158,0.0,0.1714291956783407
Baskinta,22797,0.0300272975432211,0.2610343004563827,0.3029404787429771,0.0209575903387791,0.2407856518672502
Basloukite,33215,32.0,,0.4916081788311568,,
Bater,23675,0.3039763391390075,0.1766552783969553,0.4769110985508565,0.0072451642654352,0.31884868048921
Batha,25325,0.0341261633919338,0.2369998485328059,0.5030127198663124,,0.2590098544879856
Batloun,23663,,0.2412152636234502,,0.014162281850723,0.3213834665088111
Batloune,23663,0.2501699524133243,,0.4740646200604743,,
Batoulay,62162,,0.4741524288526054,,,0.3579402233566268
Batouliyat,62162,0.0,,0.5569457921101214,,
Batroumine,32159,,0.0828231275388184,,0.02322386681727,0.18968983976797
Batroun,34111,,0.0518431787831889,,0.2582382626021652,0.1771108148903968
Batroune,34111,0.0554313813142601,,0.2756149235832931,,
Bayqoun,23687,,0.2412152636234502,,0.0,0.3261791022881643
Bayssour Aaley,24343,,0.3257531649907338,,,0.3267243588434073
Bayssour Jezzine,63221,,0.1120952931704605,,,0.3105994014721926
Bayzoun,26299,,0.0684074985562782,,,0.1837285857654335
Bazaaoun,36181,,0.026997462029257,,0.0,0.1308183190776834
Bazbina,35189,0.0745554035567715,,0.5608894040985649,,
Bazoune,36181,0.0,,0.2731214683470807,,
Bazouriat,62246,0.0,,0.5590758162529851,,
Bazouriyeh,62246,,0.4741524288526054,,,0.3525648849762319
Bazyoune,26299,1.4743589743589745,,0.4058473723870334,,
Baïkoun,23687,0.0,,0.4773982480315153,,
Baïssour,24343,0.0254308532997057,,0.2946073145613401,,
Bchaalé,34316,0.0290697674418604,,0.2977435602676005,,
Bchamoun,24243,,0.3257531649907338,,,0.3430312899784474
Bchamoune,24243,1.258213474640424,,0.2832191011086892,,
Bchannine,33157,,0.1143727817079157,,,0.1909807164719314
Bcharre,36111,,,,0.0282552217271875,
Bcharreh,36111,,0.215203609913878,,,0.1318975780343115
Bcharré,36111,0.0623800383877159,,0.275770347153745,,
Bchatfine,23423,0.2909685328974254,,0.4767879475282417,,
Bcheaali,34316,,0.0601253386697336,,0.0035216899224806,0.1731702661394152
Bchenine,33157,0.0,,0.3883783308226665,,
Bchille Jbayl,26244,,0.0684074985562782,,,0.1862296307674185
Bchillé,26244,0.0763116057233704,,0.4072961462709479,,
Bchnnata,37359,0.0,,0.2824758812470798,,
Bchtfine,23423,,0.283484214307092,,0.0010898333178819,0.3389979644325703
Bdadoun,24283,,0.401842564921234,,,0.3131828402128766
Bdebba,32145,0.0,0.0828231275388184,0.6087170995814405,0.0,0.1902964345906987
Bdédoune,24283,0.0,,0.2819682626956605,,
Bebnine,35275,0.0876277728294524,0.260725139453104,0.5669257876436257,,0.2867884594640034
Bebé,63174,,,,0.0,
Bechehhara,37379,,0.1680706206527333,,0.0,0.1987215915278841
Bechhara,37379,0.0,,0.2816946737685504,,
Bechmezzine,32117,0.0928709055876686,,0.6071935965671964,,
Bechmizzine,32117,,0.0828231275388184,,0.0173335973787075,0.1890603474321705
Bechnnata,37359,,0.1680706206527333,,0.108790738330279,0.1588365792172537
Bechouat,53333,,0.4680736887245614,,,0.1761034953162948
Bechtoudar,34331,,0.0673331531610036,,0.0105967909531437,0.1631402915478261
Bechtoudar-Aoura,34331,0.0,,0.2980583252792008,,
Beddaoui,37231,,0.326046079637611,,,0.1994587442567652
Bedghan Oua Ouadi Bedghan,24434,,0.3257531649907338,,,0.3210616489889769
Bedghane,24434,0.9241499564080208,,0.2962196885676061,,
Bedias,62274,,0.4814543997596712,,,0.3317246869326651
Bednayel,32165,0.029090909090909,,0.6067592249461911,,
Bednayel,53411,0.0843464093244767,,0.5626788292647998,,
Bednayel Baalbak,53411,,0.3194370024031751,,,0.306133405337169
Bednayel El-Koura,32165,,0.0828231275388184,,0.0760999188712433,0.1576706101122651
Behbeh,63174,,0.1120952931704605,,,0.3026665251297071
Behdaidate,26259,0.0,,0.4031668730237201,,
Behdaydat,26259,,0.0684074985562782,,,0.1770897246115969
Behouaita,37371,,0.1680706206527333,,0.0,0.1931587081911054
Behouara,24327,,0.3257531649907338,,,0.323652059309284
Behweité,37371,0.0531914893617021,,0.2823847751327039,,
Beino,35175,0.1076576576576576,0.3312314734777542,0.5601598436505557,,0.365359857925706
Beiriche,62224,0.0,,0.5598501508199284,,
Beirut Central District,10999,0.0,0.3552710367125234,0.3055162495244467,0.0383454561681264,0.2687924283866877
Beit Ayoub,35337,0.021484375,0.3312314734777542,0.5631882606285598,,0.267349621411722
Beit Chabab,22531,,0.2610343004563827,,0.0037688088673958,0.2644269968386964
Beit Chama,53417,,0.4680736887245614,,,0.3275210604743463
Beit Chebab,22531,0.0,,0.2860293810423428,,
Beit Chlala,34321,,0.0518431787831889,,0.0048660482045202,0.1778928273438569
Beit Chlale,34321,0.0179856115107913,,0.2965068495504587,,
Beit Ech-Chaar,22459,,0.2850687523799594,,0.0078895224791531,0.277192842166939
Beit Ed-Dine,23411,,0.2412152636234502,,0.1578310665999249,0.3358009627819713
Beit Eddine,23411,0.4096774193548387,,0.4740057270403518,,
Beit El Koukou,22451,0.0,,0.2480599771160353,,
Beit El-Faqs,37329,,0.1902188054284537,,0.0005524752768198,0.1651638413100042
Beit El-Haouch,35367,,0.260725139453104,,,0.2599040833303218
Beit El-Kekko,22451,,0.2850687523799594,,0.0,0.2707660438188416
Beit Habbak,26271,0.0508474576271186,,0.4027781564476482,,
Beit Habbaq,26271,,0.0684074985562782,,,0.178058124383641
Beit Haouik,37357,0.0172413793103448,0.1902188054284537,0.2940015865461667,8.019226855073003e-05,0.2084363790598489
Beit Kassab,34371,,0.0456060170432316,,0.0,0.160713362601321
Beit Ksab,34371,0.0,,0.2977571439170954,,
Beit Lahia,55127,0.0,0.1640474326233566,0.3391069237870162,,0.359300826275673
Beit Lif,72287,0.0,0.4113788943399817,0.4633151463351898,,0.3596398216633104
Beit Mallat,35174,0.0,,0.5576874283462631,,
Beit Mellat,35174,,0.3312314734777542,,,0.3501676771469869
Beit Menzer,36187,0.0,0.0021517452753251,0.2724886920855515,0.0,0.1128988455249443
Beit Meri,22667,,0.3815003586158468,,0.0263180440634406,0.3168037926686956
Beit Mery,22667,0.0609383940492084,,0.281753591441124,,
Beit Yahoun,72237,,0.4113788943399817,,,0.3616542375325702
Beit Yahoune,72237,0.0,,0.4676431049425957,,
Beit Younes,35321,0.0596094552929085,0.3312314734777542,0.5667723606399943,,0.2678401238527185
Beit Zaoud,37349,0.0,,0.3087408550844404,,
Beit Zoud,37349,,0.1902188054284537,,0.0067180299253643,0.2003426768827423
Beit-El-Faks,37329,0.0627822944896115,,0.278886297699462,,
Beit-El-Haouche,35367,0.0,,0.5702148071376838,,
Beit-Ghattas,35134,0.0491803278688524,,0.5571714702020759,,
Beitroumine,32159,0.0,,0.6068409572371771,,
Bejdarfel,34264,0.0,,0.2926882656260017,,
Bejjeh,26276,,0.0601253386697336,,,0.1719740731350883
Bejjé,26276,0.0045351473922902,,0.4044569508143257,,
Bekaatet Kénaan,25443,0.0,,0.5176872621791213,,
Bekaatet-Achkoute,25431,0.010204081632653,,0.5098777655579003,,
Bekaatouta,25451,0.0748717948717948,,0.5156341518958981,,
Bekhaaz,26297,,0.0684074985562782,,,0.1827762500565244
Belhos,26354,0.0,,0.5726886171546108,,
Belmand,32173,0.0,,0.6019336043488096,,
Benachée,33159,0.0,,0.3875491352932312,,
Benouati Ech-Chouf,23263,,0.2412152636234502,,,0.3246438947660212
Benouati Jezzine,63144,,0.1120952931704605,,0.0836353438623604,0.3103050548168597
Benouaïti,23263,0.0476190476190476,,0.4762317030526155,,
Bent Jbayl,72111,,0.4113788943399817,,,0.3677005346873956
Benwati,63144,0.4260752688172043,,0.2005003838795264,,
Beqaata Aachqout,25431,,0.2369998485328059,,,0.2041133644664731
Beqaata Kanaan,25443,,0.2610343004563827,,,0.2381313461950706
Berbara Aakkar,35433,,0.3312314734777542,,,0.3550095734918543
Berbara Jbayl,26183,,0.0684074985562782,,0.0542142062738814,0.1866922973141389
Berhalioun,36137,0.036241610738255,0.0424874364070717,0.2729556927904119,0.0047456643301144,0.1363580159759081
Berkayel,35314,0.0727577669515214,,0.5631383926754713,,
Berket Hejoula,26237,0.0,,0.4068997937293735,,
Berqayel,35314,,0.3312314734777542,,,0.3030087913227617
Berti,61488,0.3809523809523809,0.3004258319185988,0.4145643749998162,,0.2873346356064626
Beslouqit,33215,,0.145922435877013,,0.0,0.1856199904241825
Bestiace,62249,0.0,,0.5590367852861916,,
Bestiyat,62249,,0.4741524288526054,,0.0,0.3526963415194628
Bezbina,35189,,0.3312314734777542,,,0.3420723155718898
Bezhel,25369,0.0106382978723404,,0.5172081241382854,,
Bfaroue,71276,,,,0.0429436280754157,
Bfaroueh,71276,,0.503628631118745,,,0.3015733674626207
Bfarwé,71276,0.1027749229188078,,0.1776370267377904,,
Bhabbouch El-Koura,32133,,0.0424874364070717,,0.8351346842127604,0.1530828313547617
Bhabbouche,32133,0.7918088737201365,,0.6089064991170301,,
Bhairet Toula,33239,,0.1680706206527333,,0.0,0.1937558067872244
Bhamdoun (Gare),24411,2.173089071383449,,0.2938467947552748,,
Bhamdoun (Village),24414,1.0786516853932584,,0.2942990453780547,,
Bhamdoun Ed-Dayaa,24414,,0.401842564921234,,0.1322290686015799,0.3096204191043169
Bhamdoun El-Mhatta,24411,,0.401842564921234,,,0.3082578214735186
Bhanine,63181,0.0,,0.2045350227416418,,
Bhannine,63181,,0.1766552783969553,,,0.320348063019769
Bhersaf,22535,,0.2850687523799594,,0.0063902817343489,0.270086518805481
Bhouara,24327,6.833333333333333,,0.2937213444646917,,
Biakoute,22359,0.0733969263381028,,0.2674773575772591,,
Bichtlida,26243,,0.0684074985562782,,,0.1770661298474269
Bidias,62274,0.0,,0.5609065523439188,,
Bijdarfil,34264,,0.0518431787831889,,0.0213096585207286,0.1699285686771498
Bikaa kafra,36191,0.0,,0.2745721213213205,,
Bikfaya,22511,0.035487959442332,0.2850687523799594,0.2831010813649159,0.0027956268681632,0.2608298669253759
Billa,36117,0.0,0.0021517452753251,0.2724812847659337,0.0,0.1293984816683017
Binnay,24369,,0.3257531649907338,,0.0450392139743918,0.3294184376590587
Bint Jbail,72111,0.0,,0.4603301405015059,,
Bintaael,26269,,0.0684074985562782,,,0.178264743867246
Bintaél (Fdar-El-Soufla),26269,0.0228310502283105,,0.4029956421317769,,
Biret Aakkar,35416,,0.3312314734777542,,0.0068065137792223,0.3987666807787097
Biret Ech-Chouf,23451,,0.283484214307092,,,0.3248592734266218
Biret Rachaiya,55164,,0.2220822468658408,,,0.3538037779264688
Birket Hjoula,26237,,0.0684074985562782,,0.1977423138216869,0.176924561262409
Bisri,63191,0.4150943396226415,0.1766552783969553,0.2036113771003836,,0.3099250777739714
Bisrine,24464,0.0,,0.2955322328154599,,
Bissariat,61453,0.2891806247170665,,0.4125857003389905,,
Bissariyeh,61453,,0.488756370666737,,,0.3123248203415517
Biyad,62226,,0.4741524288526054,,,0.3606035864742755
Bizhel,25369,,0.1527036735445421,,,0.1979363042216969
Bkaa Safrine,37317,0.0756554307116104,,0.2864821855147985,,
Bkarkacha,36184,0.0,,0.2752407401063709,,
Bkarsouna,37319,0.0335329341317365,,0.2884386072173093,,
Bkarzala,35147,0.020976353928299,,0.5583311891270457,,
Bkassine,63124,,0.1120952931704605,,,0.3052435372156481
Bkechtine Ouel Mcheiaa,23253,,0.2412152636234502,,0.0,0.3178814436634929
Bkeftine,32189,0.0,0.2902475199486487,0.606354613070198,0.0033368009766377,0.1901839578746038
Bkennaya,22431,0.0,,0.249616706506173,,
Bkessine,63124,0.3318345323741007,,0.203000813543656,,
Bkhchtaine,23253,0.0,,0.4761980107763367,,
Bkhichtay,24321,0.3062200956937799,0.3257531649907338,0.2873974421990811,,0.3127205922052297
Bkifa,23356,0.0,,0.477761058423755,,
Bkifa Ech-Chouf,23356,,0.2412152636234502,,,0.3108142127029761
Blaouza,36151,0.0,0.074037090576169,0.2729630906844952,0.0,0.1172877787245169
Blat,26129,0.1133847946402563,,0.3972335254020818,,
Blat,73135,0.0,,0.4152858409498584,,
Blat Jbeil,26129,,0.0684074985562782,,,0.1969046314100961
Blat Marjaayoun,73135,,0.3046700273876199,,,0.3442055593707955
Blaybel,24267,,0.401842564921234,,,0.3156945942310012
Bleibel,24267,0.0,,0.2854427452948567,,
Blida,73288,0.0,0.4829285462416079,0.4186506927013126,,0.4041542232924058
Bmahray,24484,,0.2836728024244707,,,0.3410787152139503
Bmakine,24319,,0.3257531649907338,,,0.3201359878996736
Bmakkine,24319,0.5784982935153583,,0.2925779852535791,,
Bmariam,21436,0.5407407407407407,,0.2862605928026983,,
Bmaryam,21436,,0.4779319648517342,,,0.3014451085973445
Bmehrayn,26283,,0.0684074985562782,,0.2183446173932356,0.1845438882245252
Bmehraï,24484,1.3243243243243243,,0.3000032298998963,,
Bnaafoul,61481,0.1447776628748707,0.503628631118745,0.4153714728132859,,0.3014674588108464
Bnabil,22724,,0.2850687523799594,,0.0763298886492515,0.2800503978475228
Bnechaai,33159,,0.145922435877013,,,0.1878937740108359
Bnehran,32141,,0.0424874364070717,,0.2037414838661375,0.1524436044220447
Bnehrane,32141,0.6891891891891891,,0.6093437138800888,,
Boksmaya,34277,0.0353982300884955,,0.2965541319989019,,
Boqsmaiya,34277,,0.0673331531610036,,0.0069673619030639,0.1620492915533454
Bordje Rahhal,62283,0.0601245436976594,,0.5585132513991939,,
Borge El-Chémali,62128,0.0986734405870731,,0.5482242375403562,,
Borge Hammoud,22111,0.0254512760218549,,0.2183714490826158,,
Borge Kalaouiyé,72264,0.0492610837438423,,0.4600750942898653,,
Borge el Baragenat,21177,0.0,,0.2276563782681898,,
Borge-El-Yahoudié,37251,0.0352564102564102,,0.2928420410232098,,
Borj Aakkar,35183,,0.3312314734777542,,,0.3478135804804759
Borj Ech-Chemali,62128,,0.4741524288526054,,,0.3527181213017732
Borj El-Moulouk,73146,,0.5544781981432341,,,0.3555242571210281
Borj El-Yahoudiye,37251,,,,0.0003256404602657,
Borj El-Yahoudiyeh,37251,,0.1680706206527333,,,0.2034143702022722
Borj En-Naqoura,62312,,0.4741524288526054,,,0.4017956187766948
Borj Rahhal,62283,,0.4741524288526054,,,0.3333457238822523
Borj qalaouiyeh,72264,,0.4800031719044896,,,0.3320206077445549
Botme,23615,,,,0.0322886322800002,
Botmeh,23615,,0.2412152636234502,,,0.3176100215288129
Botmé,23615,0.063164108618654,,0.4771055049927313,,
Bou Zrideh,24355,,0.3257531649907338,,,0.3346427554805762
Bouar,25166,,0.2369998485328059,,,0.2102020556069364
Bouarej,51244,,0.3827688424135539,,,0.2848111313640916
Boucite,33279,0.0,,0.3903387203555259,,
Bouday,53459,0.0,0.4680736887245614,0.5621173561756165,,0.2075535940360963
Bouerije,51244,0.3995308835027365,,0.4608935578726664,,
Boueyda Marjaayoun,73116,,0.3332867456568473,,,0.3605592526781672
Bouhairet Toula,33239,0.035,,0.3870348620080215,,
Boukak El-Dine,25176,0.0,,0.5053198426590146,,
Boulhos,26354,,0.0684074985562782,,6.815916817089499,0.1847427712363771
Bourghos,74155,,0.3046700273876199,,,0.340172042455575
Bourj El-Brajneh,21177,,0.4779319648517342,,,0.3091207749191847
Bourj El-Ftouh,25313,,0.2369998485328059,,,0.204225090535063
Bourj Hammoud,22111,,0.3201698945462415,,0.0303124315769085,0.3083862234939427
Bourjein,23247,,0.2412152636234502,,0.395117505919449,0.3188365824707707
Bouslaya,63385,0.0,0.3731175162027821,0.2042508129417464,,0.2948297818344249
Boussit,33279,,0.1680706206527333,,,0.1945000786845703
Boustane,62321,0.0,0.4741524288526054,0.5615995917069307,,0.3961117220209135
Boutchay,21227,0.0900264783759929,0.4779319648517342,0.2558167792361865,,0.3104735803881751
Bouzridé,24355,0.0,,0.2966658782669606,,
Bqaa Kafra,36191,,0.0021517452753251,,0.0,0.113455812042764
Bqaa Sefrine,37317,,0.1519860902112071,,0.0007002269766937,0.1425942713576841
Bqaatouta,25451,,0.2610343004563827,,,0.2395720673930386
Bqaiaa Ech-Chouf,23457,,0.2412152636234502,,0.0,0.3225203413776583
Bqaiaa El-Koura,32193,,0.1143727817079157,,,0.1939479565343195
Bqaq Ed-Dine,25176,,0.1527036735445421,,0.0,0.2160871464539261
Bqarsouna,37319,,0.1902188054284537,,0.0004530692379647,0.1630296067534944
Bqennaya,22431,,0.2850687523799594,,0.0095538815271794,0.3417065966615814
Bqerqacha,36184,,0.0021517452753251,,0.0,0.1129591507135631
Bqerzla,35147,,0.3312314734777542,,,0.3022615962036308
Bqosta,61266,2.14190093708166,0.2806889757572411,0.4046713514586287,,0.2915169438785435
Braikeh,71387,0.0,,0.1758653393386892,,
Braiqeaa,71387,,0.503628631118745,,0.0,0.3285894513245007
Bramiat,61123,0.2859185132237312,,0.3832361567662994,,
Bramiyeh,61123,,0.488756370666737,,,0.3011567746317328
Brayj Jbayl,26253,,0.0684074985562782,,0.0436996406045727,0.1781978498633583
Breige,26253,0.0,,0.4030388990001309,,
Breissat,36157,,0.0021517452753251,,0.0,0.111964483041587
Brih,23459,,0.2412152636234502,,0.0709217022435988,0.331392071455864
Brih et Mteilé,23459,0.1207674943566591,,0.4772674292783929,,
Brissat,36157,0.0,,0.2724414783947497,,
Brital,53453,0.0751292222622911,0.4680736887245614,0.5653200530387189,,0.4014529875155201
Broummana,22611,0.051129879023054,,0.2841897622889019,,
Broummana El-Matn,22611,,0.3815003586158468,,0.0287757840561236,0.310133799430474
Bsaba,23386,0.1276013143483023,,0.4784196676936258,,
Bsaba Baabda,21283,,0.401842564921234,,0.0051107537403704,0.3204959028120014
Bsaba Ech-Chouf,23386,,0.2412152636234502,,,0.3197843225098296
Bsaba Wadi Dlab,21283,0.0,,0.275554161735463,,
Bsalim,22439,,0.2850687523799594,,0.0357786270024512,0.3149919389024831
Bsalime,22439,0.0,,0.2819937221735922,,
Bsarma,32125,0.0310150375939849,0.1143727817079157,0.607746950442881,0.0110990589787046,0.1893024012882291
Bsatine Aakkar,35425,,0.3312314734777542,,0.0,0.3708073683983257
Bsebaal,33149,,0.145922435877013,,0.0,0.1896575389006013
Bsebhil,33149,0.1132897603485838,,0.3879577123222698,,
Bserrine,24464,,0.3257531649907338,,,0.3241432866782388
Bsifrine,22691,,0.3815003586158468,,0.0,0.3074593264134995
Bsifrine et El-Zahriyé,22691,0.0,,0.2999516712213601,,
Bsous,24291,0.0,0.401842564921234,0.2885751043431495,,0.3127944824854815
Btaaboura,32153,0.06064209274673,0.0828231275388184,0.6069237338241326,0.0066009673956759,0.1552436846142675
Btallaoun,24421,0.0,,0.2946339757192485,,
Btalloun,24421,,0.3257531649907338,,,0.3161435003979251
Btater,24447,0.6470817120622568,0.3257531649907338,0.3031299862225757,,0.3242686396110191
Btaychiye,62331,,,,0.0,
Btaychiyeh,62331,,0.4741524288526054,,,0.3956870162658593
