adm3_name,ACS_Code,Consecutive Dry Days,Consecutive Wet Days,Days withh at least 10 mm rainfall,Days withh at least 20 mm rainfall,Very Hot Days (Tmax > 35°C),Hot days (Tmax > 30°C),Forest fire risk,Annual Dry Spell Length,composite_score
Kfar Beit,61491,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,17.3256461671144,50.0,0.577217041115616,0.3125515109673333
Rahbeh,35357,122.552505493164,8.02749991416931,28.2550001144409,10.7299995422363,2.05500003695487,23.9190476190476,142.0,3.81428571428572,0.31237002628183225
Saoufar,24427,145.19750213623,7.87000000476837,28.35999917984,13.1375002861022,0.908750012516975,29.8571428571429,62.0,0.0380952380952381,0.31233004387986585
Bissariyeh,61453,154.457995605468,7.49200000762939,27.8609992980957,14.2579998016357,1.5389999628067,13.8412698412698,50.0,0.0,0.3123248203415517
Tikrit,35171,122.552505493164,8.02749991416931,28.2550001144409,10.7299995422363,2.05500003695487,24.8650793650794,142.0,3.27777777777778,0.31229685355777165
Mazraat,63323,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,23.047619047619,58.0,0.0793650793650794,0.3122640185431334
Harf Jezzine,63171,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.952380952381,83.5,0.682539682539683,0.3122595409302023
Kneisset Baabda,21377,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.0,72.5,0.412698412698413,0.31222955407802777
Kahhaleh,24313,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,26.8639299735872,62.0,1.02082254227619,0.3121672875222451
Litige,63002,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,23.0284470536898,58.0,0.0,0.31178014729484016
Tall Bireh,35235,120.449996948242,8.18000030517578,30.0299987792968,12.9300003051757,5.82999992370605,22.4081632653061,142.0,7.10884353741497,0.3116626064046379
Mazraat Er-Rouhbane,63194,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,22.952380952381,58.0,0.0,0.31155400731790756
Mazraat Daraya,63378,152.660003662109,7.71499991416931,28.5800008773803,14.2499995231628,1.32749998569488,24.1020408163265,43.5,0.108843537414966,0.31151031354174924
Hassaniyeh,63241,152.227498372395,7.54249993960062,28.7191673914591,14.8025000890096,1.37833330035209,17.2134289263354,62.0,0.907961129666071,0.3114295871597976
Chaat,53274,124.020000457763,8.33249950408935,20.9574995040893,6.05999970436096,0.0899999998509883,27.2698412698413,8.0,6.34310134310134,0.3113173849208705
Aarbaniyeh,21381,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,27.5714285714286,72.5,0.476190476190476,0.31129693605701786
Dlaybeh,21391,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,27.4047619047619,72.5,0.523809523809524,0.3110575704425688
Ouadi El-Laymoun,63234,151.426997884114,7.59700009028116,29.0126677195231,14.9310002644856,1.2563332915306,18.3333333333333,74.0,0.761904761904762,0.3110508343687688
Zabboud,53237,121.399997711181,8.1124997138977,22.9099998474121,6.93000030517578,0.102499991655349,28.0761904761905,8.0,8.98095238095238,0.31102321573608793
Qatrani,63327,152.660003662109,7.71499991416931,28.5800008773803,14.2499995231628,1.32749998569488,23.8690476190476,43.5,0.142857142857143,0.3110005847029926
Bkifa Ech-Chouf,23356,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,21.5952380952381,93.0,0.571428571428571,0.31081421270297616
Mrayjat Zahleh,51241,144.865000406901,8.0016663869222,26.6533323923746,11.4283336003621,1.38500003019968,28.7698412698413,28.0,0.19047619047619,0.3106379772143141
Jezzine,63111,149.427497863769,7.80750036239624,29.077501296997,14.5950002670288,0.899999976158142,24.5382395382395,83.5,0.051948051948052,0.31063350103094584
Bayssour Jezzine,63221,151.483996582031,7.56000003814697,28.9110008239746,14.9140003204345,1.32699995040893,17.047619047619,74.0,0.619047619047619,0.31059940147219267
Aaley,24311,145.254997253417,7.65625,29.1974997520446,14.2799999713897,1.59875002503395,27.3809523809524,62.0,0.318681318681319,0.3105530604054227
Barouk,23679,146.336254119873,7.87249982357025,28.0000004768371,12.96875,0.922500029206275,28.4567901234568,53.0,0.0617283950617284,0.3104854404728187
Boutchay,21227,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,25.6871590324113,51.0,2.6824637541063,0.3104735803881751
Benouati Jezzine,63144,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,25.3095238095238,74.0,0.714285714285714,0.3103050548168597
Chhim,23211,148.899993896484,7.63000011444091,29.6899986267089,15.2600002288818,1.47500002384185,19.987012987013,93.0,0.497835497835498,0.31024265566141607
Qannebet Salima,22683,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,27.3531826461955,72.5,0.384666885268855,0.31015583396910407
Broummana El-Matn,22611,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,27.5986394557823,72.5,0.244897959183673,0.310133799430474
Sehjoud,63351,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,22.3412698412698,58.0,0.0396825396825397,0.3099506475044379
Bisri,63191,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,22.8857142857143,83.5,0.838095238095238,0.3099250777739714
Haret Hreik,21144,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,25.0714285714286,51.0,2.88095238095238,0.3097106440234265
Aanqoun,61489,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.7472527472527,55.333333,0.263736263736264,0.3096311617118645
Bhamdoun Ed-Dayaa,24414,145.657501220703,7.77750015258789,28.9624996185302,13.7624998092651,1.06999999284744,29.172619047619,62.0,0.0952380952380952,0.3096204191043169
Haouche Barada,53151,130.495007832845,8.1799996693929,23.0633328755696,7.99666674931844,0.383333315451939,27.9312169312169,8.0,5.29100529100529,0.3095560916240045
Haret Hamzeh,21327,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.452380952381,62.0,0.928571428571429,0.3095407818061682
Mazraat Es-Dahr,23366,149.52749633789,7.67750024795532,29.6350002288818,15.2025003433227,1.22999998927116,22.3412698412698,83.5,0.634920634920635,0.30951639379064316
Maasser Ech-Chouf,23667,146.852500915527,7.88249969482421,27.8550014495849,13.0074996948242,0.987500011920929,27.2914285714286,53.0,0.060952380952381,0.30947910910728027
Louayzet Jezzine,63331,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,22.1904761904762,58.0,0.0317460317460317,0.30945965957969535
Qaraaoun,52237,149.275001525878,7.8450002670288,27.7550010681152,13.2425003051757,1.37750002741813,31.1335978835979,11.0,0.564814814814815,0.3094118568712371
Mazraat El-Bayad En-Nabatieh,71314,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,18.015873015873,42.0,0.571428571428571,0.3093850619945171
Litige,23005,148.899993896484,7.63000011444091,29.6899986267089,15.2600002288818,1.47500002384185,19.3809523809524,93.0,0.666666666666667,0.30934895120586403
Kfar Houneh,63167,151.043750762939,7.76125013828277,28.8287510871887,14.4224998950958,1.11374998092651,24.5539682539682,60.0,0.0523809523809524,0.309346931468292
Mazraat El-Mathane,63297,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,22.2523397339012,83.5,1.07852362689465,0.3093352643336542
Qelaya,52291,151.58999633789,7.69999980926513,28.2849998474121,13.869999885559,1.58999991416931,25.3265306122449,18.0,1.10204081632653,0.3093131187216966
Sohmor,52267,150.556247711181,7.78250014781951,27.6312503814697,13.2737503051757,1.52375002205371,27.5142857142857,11.0,0.60952380952381,0.3093081815867825
Bourj El-Brajneh,21177,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,24.8730158730159,51.0,2.88095238095238,0.30912077491918477
Fraudis Ech-Chouf,23467,145.820007324218,7.86249995231628,28.1449995040893,12.9300003051757,0.857500046491622,28.7579365079365,53.0,0.0753968253968254,0.30899185507025856
Khirbet Bisri,23371,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,22.952380952381,83.5,0.619047619047619,0.308945101400672
Zilaya,52284,151.58999633789,7.69999980926513,28.2849998474121,13.869999885559,1.58999991416931,26.0833333333333,18.0,0.607142857142857,0.3089011833751543
Hlaliyeh Saida,61147,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.0621620190932,50.0,0.577693912405978,0.3087978129499115
Barja,23251,148.809494018554,7.56400003433227,29.6979988098144,15.266000175476,1.51250002384185,17.5502645502646,93.0,0.783068783068783,0.3087008976497654
Majdala,35354,123.239997863769,8.07750034332275,29.7900009155273,12.4350004196167,2.37249994277954,26.9047619047619,142.0,6.0,0.30861750924963816
Qreiaa,23351,149.52749633789,7.67750024795532,29.6350002288818,15.2025003433227,1.22999998927116,19.7619047619048,93.0,0.746031746031746,0.308605659521199
Bourj Hammoud,22111,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,25.8214285714286,47.0,2.70238095238095,0.30838622349394273
Aain Bou Souar,71216,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,21.7932447619211,58.0,0.0389101819125989,0.3083172474550288
Chbaniyeh,21426,144.574996948242,7.87750005722045,28.5749988555908,13.3450002670288,0.959999978542327,30.2142857142857,62.0,0.126984126984127,0.30830511896884577
Bhamdoun El-Mhatta,24411,145.657501220703,7.77750015258789,28.9624996185302,13.7624998092651,1.06999999284744,28.7142857142857,62.0,0.0952380952380952,0.30825782147351866
Aain Ed-Delb,61277,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.8428997752137,50.0,0.597476338471005,0.3082523614079118
Haret Saida,61159,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.9880952380952,50.0,0.511904761904762,0.3082237624464535
Mzaraat El-Khreibeh,71241,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,17.0952380952381,46.0,0.380952380952381,0.30821723073771895
Qrayet Baabda,21344,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,29.2142857142857,62.0,0.238095238095238,0.3080920748863021
Mighraq Aakkar,35251,120.449996948242,8.18000030517578,30.0299987792968,12.9300003051757,5.82999992370605,23.8239753258646,142.0,5.65404169619174,0.30804691488158775
Majdel Balhis,55174,149.275001525878,7.8450002670288,27.7550010681152,13.2425003051757,1.37750002741813,30.8205128205128,11.0,0.483516483516484,0.3080438014050863
Jarjouaa,71231,153.730010986328,7.73000001907348,28.8750019073486,14.6299991607666,1.06500005722045,21.4761904761905,58.0,0.163265306122449,0.30804352209588315
Qobbayaa,21357,144.574996948242,7.87750005722045,28.5749988555908,13.3450002670288,0.959999978542327,29.9166666666667,62.0,0.238095238095238,0.30801793898974955
Ouadi Baanqoudaine,63251,151.483996582031,7.56000003814697,28.9110008239746,14.9140003204345,1.32699995040893,16.389186068718,74.0,0.502920392283393,0.30801731612139027
Dalhoun,23219,148.899993896484,7.63000011444091,29.6899986267089,15.2600002288818,1.47500002384185,18.7047619047619,93.0,0.714285714285714,0.30759480173172227
Kfar Jarra,63267,151.926995849609,7.50499992370605,28.6880004882812,14.8370002746582,1.44099994897842,16.0467518985918,62.0,0.478183632544259,0.30754150130477004
Salima Baabda,21394,144.574996948242,7.87750005722045,28.5749988555908,13.3450002670288,0.959999978542327,27.4625850340136,72.5,0.238095238095238,0.307530456028695
Kneisset Aakkar,35245,120.449996948242,8.18000030517578,30.0299987792968,12.9300003051757,5.82999992370605,23.1428571428571,142.0,5.92857142857143,0.307498580409874
Aarab Ej-Jall,61487,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.8566002698196,46.0,0.37489994664535,0.30747522103049446
Bsifrine,22691,144.574996948242,7.87750005722045,28.5749988555908,13.3450002670288,0.959999978542327,27.2460256641261,72.5,0.344570355297739,0.3074593264134995
Sinn El-Fil,22155,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,24.9365079365079,48.333333,2.84126984126984,0.30736698970924886
Maaniyeh,23235,148.934994506835,7.57350006103515,29.686999130249,15.2545001983642,1.46350001692771,17.547619047619,93.0,0.595238095238095,0.3072222212470912
Ras El-Href,21334,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.8333333333333,62.0,0.285714285714286,0.30721565063927203
Mazboud,23215,149.370620727539,7.66562521457672,29.6487498283386,15.2168753147125,1.29124999791383,19.2857142857143,93.0,0.638095238095238,0.30718510356096124
Zaghdraiya,61371,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.4993209098331,50.0,0.570890250542016,0.30708792567712706
ZahlÃ© Mar Gerges,51115,143.730003356933,8.18000030517578,25.0375003814697,10.0675001144409,1.32249999046325,27.1805821357068,5.0,1.64983421575646,0.3069819873061952
Miyeh ou Miyeh,61183,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.6825396825397,50.0,0.444444444444444,0.3069525210790098
Furn Ech-Chebbak,21133,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,24.6578442016142,48.333333,2.90415673953153,0.30687678336022856
Chammis Ech-Chouf,23223,148.899993896484,7.63000011444091,29.6899986267089,15.2600002288818,1.47500002384185,18.4285714285714,93.0,0.73015873015873,0.3068590787496558
Niha El-Chouf,23625,149.382499694824,7.80375003814697,28.8175010681152,14.2400000095367,1.01249995827674,26.2967032967033,60.0,0.0311355311355311,0.3067522442132562
Saida El-Qadimeh,61115,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.7169267088507,50.0,0.381717007194494,0.30671736503939095
Majdelyoun,61233,151.926995849609,7.50499992370605,28.6880004882812,14.8370002746582,1.44099994897842,15.9285714285714,62.0,0.380952380952381,0.3066671885414077
Saida Ed-Dekermane,61119,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.4897959183673,50.0,0.442176870748299,0.3063673089761694
Jadra,23271,148.934994506835,7.57350006103515,29.686999130249,15.2545001983642,1.46350001692771,16.6857142857143,93.0,0.876190476190476,0.3061709640136384
Bednayel Baalbak,53411,138.921249389648,8.29624950885772,24.4137496948242,9.26124989986419,0.592499977909028,25.943661971831,45.25,0.865191146881288,0.306133405337169
Wadi Jezzine,63114,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,24.5471638330847,74.0,0.350139889312935,0.30608000462811175
Hmaileh,71251,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,17.0952380952381,42.0,0.452380952380952,0.30600775826805043
Machghara,52111,150.144996643066,7.79500007629394,28.4300003051757,13.9574999809265,1.20249995589256,26.655462184874,38.333333,0.34593837535014,0.30581397664343635
Mazraat 'Snaiber,61457,153.413995361328,7.47099990844726,28.1629997253418,14.5090000152587,1.5469999551773,13.8571428571429,50.0,0.0,0.30575362024040814
Litige,61001,153.413995361328,7.47099990844726,28.1629997253418,14.5090000152587,1.5469999551773,13.8571428571429,50.0,0.0,0.30575362024040814
Litige,23006,149.841247558593,7.70125031471252,29.6075010299682,15.1737504005432,1.10749997198581,19.0615181065657,93.0,0.790860575325,0.3056132115364887
Machmoucheh,63157,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,24.6206594337618,74.0,0.218875076402972,0.30559248001848066
Darb Es-Sim,61335,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.3333333333333,50.0,0.361904761904762,0.30547040243814655
ZahlÃ© Mar Elias,51135,143.730003356933,8.18000030517578,25.0375003814697,10.0675001144409,1.32249999046325,27.2704376987036,5.0,1.30683987964323,0.3054042887014286
ZahlÃ© Mar Antonios,51123,143.730003356933,8.18000030517578,25.0375003814697,10.0675001144409,1.32249999046325,27.2733171253881,5.0,1.29388245956311,0.3053431561156923
Bkassine,63124,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,24.3392857142857,74.0,0.30952380952381,0.3052435372156481
Baalchmay,21311,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.3015873015873,62.0,0.19047619047619,0.3051225525736762
Roumine,71261,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.1360544217687,46.0,0.319727891156463,0.3050363321112095
Aain Qana,71226,153.050003051757,7.58999991416931,28.6700010299682,14.6949996948242,1.31000000238418,20.312925170068,42.0,0.319727891156463,0.304956189671238
Mazraat Aarab Soukkar,61486,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.1722762839564,46.0,0.242255782728993,0.30472732504760286
Zahleh El-Berbara,51119,143.730003356933,8.18000030517578,25.0375003814697,10.0675001144409,1.32249999046325,27.0362944513636,5.0,1.29697216316208,0.3046551201797751
Teffahta,61459,153.674995422363,7.47624993324279,28.0874996185302,14.446249961853,1.54499995708465,13.7922077922078,46.0,0.0,0.30462151045796027
Taaid,63187,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.4761904761905,74.0,0.669715754412833,0.30461493972383297
Chmeisset Baabda,21347,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.8809523809524,51.0,1.0952380952381,0.3045787720090454
Aarab Tabbaya,61483,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.0948479907807,46.0,0.235698163201158,0.3044618644573257
Aazzi,71271,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.0714285714286,46.0,0.246031746031746,0.3044478202660087
Mtayriyeh,61484,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.3069609566027,50.0,0.177097088335487,0.30439798996375367
Qardaf,35341,123.239997863769,8.07750034332275,29.7900009155273,12.4350004196167,2.37249994277954,26.0190476190476,142.0,5.64761904761905,0.304089012763259
Hasbaiya El-Matn,21397,144.029998779296,7.95499992370605,28.1499977111816,12.7900009155273,0.600000023841857,26.8571428571429,72.5,0.30952380952381,0.30395242671470857
Aain Ej-Jdideh Aaley,24325,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.0238095238095,62.0,0.119047619047619,0.30391254917806665
Maghdoucheh,61323,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.2190476190476,50.0,0.114285714285714,0.30379879078191013
Qtaleh Jezzine,63291,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,20.8095238095238,83.5,0.833333333333333,0.3037270750238747
Qtaleh Baabda,21331,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.9365079365079,51.0,0.904761904761905,0.30371943762577663
Ghaziyeh,61311,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.1355311355311,50.0,0.142857142857143,0.30370417592343923
Sibline,23243,149.43699645996,7.61150016784668,29.6430004119873,15.2085002899169,1.26749998927116,16.7678571428571,93.0,0.696428571428571,0.3036061285517902
Bzebdine,21466,144.029998779296,7.95499992370605,28.1499977111816,12.7900009155273,0.600000023841857,26.8571428571429,72.5,0.238095238095238,0.30356824006503746
Jouar El-Haouz,21461,144.029998779296,7.95499992370605,28.1499977111816,12.7900009155273,0.600000023841857,27.2222222222222,72.5,0.0317460317460317,0.30354372667334767
Zeita,61359,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.2539682539683,50.0,0.0317460317460317,0.3034586587268591
Deir Ez-Zahrani,71311,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,16.4315476190476,42.0,0.318452380952381,0.3033142961462285
Medawar,10610,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,25.1269841269841,47.0,2.14285714285714,0.3033122195400062
Aaqtanit,61477,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.1587301587302,50.0,0.0555555555555556,0.3033035837733801
Btedine El-Leqch,63151,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.5555555555556,74.0,0.380952380952381,0.30329774090356465
Houmine Et-Tahta,71266,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.7278911564626,46.0,0.217687074829932,0.3032740490258108
Qennarit,61347,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.2142857142857,50.0,0.0119047619047619,0.3032339663922131
Sabbah,63134,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.9463880712766,74.0,0.127376285617147,0.303095774927338
Maamriyeh,61476,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,14.952380952381,50.0,0.119047619047619,0.3030316191491209
Berqayel,35314,123.239997863769,8.07750034332275,29.7900009155273,12.4350004196167,2.37249994277954,25.1904761904762,142.0,5.90476190476191,0.3030087913227617
Achrafieh,10650,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,24.9047619047619,48.333333,2.00952380952381,0.3027989705541778
Hlaliyeh Baabda,21324,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.8125436677366,51.0,0.801200002900755,0.3027938798556645
Zahleh Aradi,51133,143.730003356933,8.18000030517578,25.0375003814697,10.0675001144409,1.32249999046325,27.2813852813853,5.0,0.813852813852814,0.30278524852308963
Houmine El-Faouqa,71246,153.050003051757,7.58999991416931,28.6700010299682,14.6949996948242,1.31000000238418,19.25,42.0,0.5,0.30276579053816083
Mazraat El-Houssainiyeh,61473,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.0634920634921,50.0,0.0,0.30272163476471103
Mchikha,22717,144.029998779296,7.95499992370605,28.1499977111816,12.7900009155273,0.600000023841857,26.6442935369051,72.5,0.189195147469922,0.30267243707838376
Behbeh,63174,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.4208456381729,74.0,0.338054475946345,0.30266652512970715
Mghairiyeh Ech-Chouf,23341,149.652996826171,7.6870002746582,29.6240005493164,15.1910003662109,1.18099998235702,18.0,93.0,0.659863945578231,0.30244361573161116
Deir Khouna,21337,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.1339668175893,51.0,1.10277101266151,0.30239854518342735
Bqerzla,35147,123.239997863769,8.07750034332275,29.7900009155273,12.4350004196167,2.37249994277954,24.8888888888889,142.0,5.93253968253968,0.30226159620363086
Deir El-Moukhalles Ech-Chouf,23346,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,20.2176870748299,83.5,0.857142857142857,0.3020956419694935
Cheikh Zennad,35267,121.377498626708,8.15250015258789,29.6799993515014,12.5900001525878,4.75749993324279,23.4285714285714,142.0,4.69047619047619,0.30207887095834096
Hokr Ed-Dahri,35253,120.449996948242,8.18000030517578,30.0299987792968,12.9300003051757,5.82999992370605,22.3637867196363,142.0,5.32806488286078,0.3019525581929042
Anane,63274,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,20.4603174603175,83.5,0.682539682539682,0.3018778446955482
Aaytanit,52121,148.699996948242,7.89000034332275,28.5750007629394,14.0450000762939,0.814999997615814,27.6168831168831,53.0,0.372294372294372,0.3017564385903865
Maknounet Jezzine,63147,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.4444444444444,74.0,0.126984126984127,0.30160141722858064
Bfaroueh,71276,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.2789115646258,46.0,0.149659863945578,0.3015733674626207
Homsiyeh,63127,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.4427668447846,74.0,0.117978215295702,0.301547990510426
Haouch El-Dehab,53159,129.435012817382,8.24499893188476,23.2400016784667,7.80499982833862,0.439999967813491,27.8869047619048,8.0,5.09523809523809,0.3015220562104577
Kfar Melki Saida,61496,152.085001627604,7.63500006993611,28.9733346303304,14.8449999491373,1.20166665315628,19.3333333333333,55.333333,0.613756613756614,0.3014785281998532
Mazraat 'Mseileh,61469,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,14.6428571428571,50.0,0.0,0.30147111226371837
Bnaafoul,61481,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.2925170068027,46.0,0.122448979591837,0.3014674588108464
Bmaryam,21436,144.574996948242,7.87750005722045,28.5749988555908,13.3450002670288,0.959999978542327,29.4444444444444,51.0,0.603174603174603,0.3014451085973445
Qaytouleh,63121,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.3238095238095,74.0,0.161904761904762,0.30143060139748545
Remeil,10550,144.119995117187,7.61999988555908,29.3099994659423,14.6300001144409,2.11500024795532,24.91629264671,47.0,1.88201703140242,0.3012828883112386
Aazour,63184,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.2063492063492,74.0,0.19047619047619,0.30123507354764284
Mzairaa Baabda,21321,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.04201248713,51.0,0.932872257405001,0.30121135078007594
Erkay,61479,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.1333333333333,46.0,0.161904761904762,0.3012064326426521
Khirbet El-Bassal,61467,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,14.547619047619,50.0,0.0,0.30118797509368234
Ketermaya,23231,149.52749633789,7.67750024795532,29.6350002288818,15.2025003433227,1.22999998927116,17.4952380952381,93.0,0.619047619047619,0.3011839963860375
Bramiyeh,61123,151.926995849609,7.50499992370605,28.6880004882812,14.8370002746582,1.44099994897842,16.3170896454278,50.0,0.588351941036634,0.30115677463173285
Qabaa Jezzine,63117,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.3016491770591,74.0,0.120860316005035,0.3011439578156837
Haouch Tall Safiyeh,53135,129.435012817382,8.24499893188476,23.2400016784667,7.80499982833862,0.439999967813491,27.5986394557823,8.0,5.18367346938776,0.3011407203305068
Najjariyeh,61464,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,14.5238095238095,50.0,0.0,0.30111719080117344
Touaite Zahleh,51145,144.635009765625,8.23999977111816,26.5,11.2600002288818,1.07999992370605,26.2380952380952,50.0,0.196969696969697,0.3010714910793711
Khzaiz,61474,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.031746031746,46.0,0.19047619047619,0.30105809432114883
Haytoura,63137,150.154998779296,7.72500038146972,29.5800018310546,15.1450004577636,0.98499995470047,23.2857142857143,74.0,0.0714285714285714,0.3008307101065544
Roummanet,63154,151.942504882812,7.7275002002716,29.2275018692016,14.8874998092651,1.02500000596046,23.047619047619,58.0,0.0,0.30060059427118885
Rouayssrt El-Ballout,21317,145.119995117187,7.80000019073486,29.0,13.8999996185302,1.31999993324279,28.2748749428935,51.0,0.683521716525995,0.30056247687125154
Hajjeh,61471,152.369995117187,7.44999980926513,28.4650001525878,14.7600002288818,1.55499994754791,15.031746031746,46.0,0.0476190476190476,0.3002897210218066
Hmaireh Aakkar,35331,123.239997863769,8.07750034332275,29.7900009155273,12.4350004196167,2.37249994277954,24.0952380952381,142.0,6.0,0.3002649627335756
AAbra Saida,61244,151.926995849609,7.50499992370605,28.6880004882812,14.8370002746582,1.44099994897842,16.1587301587302,50.0,0.507936507936508,0.3002534578326135
